Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain
1329	Aragonite	1.5376	1.3992	3	278.75	256.50	1.6596	1.4069	126.32	0.60	1.71	108.34	94.16	100.38	True	no
1330	Aragonite	5.4777	2.6409	7	309.02	257.91	2.6909	1.0382	16.348	1.91	3.74	153.00	42.03	158.35	True	no
1331	Aragonite	2.7869	1.8837	6	332.28	257.79	2.8979	2.3666	80.215	0.78	1.26	0.72	55.92	99.73	True	no
1332	Aragonite	2.7869	1.8837	4	343.79	256.10	2.4924	1.7507	164.52	0.58	0.94	6.03	95.62	155.75	True	no
1333	Aragonite	2.9791	1.9476	4	368.10	257.87	2.5447	1.7072	118.26	0.95	2.16	96.95	122.54	144.64	True	no
1334	Aragonite	8.4568	3.2814	5	3.34	258.64	2.7313	1.3856	172.73	1.11	2.64	28.46	87.97	163.42	True	edge
1335	Aragonite	1.3454	1.3088	2	28.14	256.43	1.4459	1.2204	7.6276	0.74	1.66	90.09	23.21	17.33	True	no
1336	Aragonite	1.1532	1.2117	3	47.42	257.17	1.5322	1.5989	69.388	0.96	1.29	168.91	123.31	107.18	True	no
1337	Aragonite	1.4415	1.3548	4	50.73	257.20	1.8129	1.7906	60.965	1.03	2.53	175.20	116.79	112.24	True	no
1338	Aragonite	8.0724	3.2059	6	64.38	261.21	4.9513	2.3852	31.334	1.49	2.67	61.55	39.73	49.57	True	no
1339	Aragonite	1.2493	1.2612	4	162.31	256.92	1.485	1.3864	104.76	1.02	1.83	165.65	132.92	23.93	True	no
1340	Aragonite	7.0153	2.9887	5	183.96	259.29	3.5632	1.4214	168.02	2.08	3.56	77.47	28.20	68.93	True	no
1341	Aragonite	1.7298	1.4841	4	229.17	256.61	1.8137	1.4936	29.07	0.70	1.49	50.87	95.71	73.86	True	no
1342	Aragonite	2.3064	1.7137	4	328.71	258.17	2.0844	1.4795	67.862	0.88	2.00	118.52	95.77	56.14	True	no
1343	Aragonite	1.8259	1.5247	5	336.79	257.05	1.8076	1.4055	41.779	0.18	0.51	144.94	29.35	48.46	True	no
1344	Aragonite	1.5376	1.3992	4	387.63	256.94	1.4553	1.0818	142.02	0.38	1.09	35.58	59.71	36.37	True	no
1345	Aragonite	3.9401	2.2398	6	54.88	260.78	3.2647	2.1246	93.467	0.56	1.15	166.59	68.80	74.80	True	no
1346	Aragonite	2.6908	1.851	3	91.82	258.96	2.7752	2.2481	173.76	1.85	5.11	14.35	169.48	179.50	True	no
1347	Aragonite	1.5376	1.3992	5	96.69	258.38	1.7524	1.5685	117.63	0.84	1.51	18.22	51.98	179.55	True	no
1348	Aragonite	0.961	1.1062	2	148.40	257.80	1.4288	1.6684	49.065	0.69	1.03	103.04	61.38	96.82	True	no
1349	Aragonite	1.0571	1.1601	3	276.09	258.00	1.4249	1.5084	104.71	0.83	1.34	104.50	32.35	44.57	True	no
1350	Aragonite	4.4206	2.3724	5	363.33	260.54	3.2449	1.8707	114.38	1.23	2.39	123.91	78.36	154.38	True	no
1351	Aragonite	1.7298	1.4841	4	383.44	257.67	1.5665	1.1142	147.31	0.51	1.02	43.21	150.89	95.93	True	no
1352	Aragonite	1.2493	1.2612	0	397.38	257.38	1.3664	1.1737	135	0.30	0.61	171.44	118.66	175.22	True	no
1353	Aragonite	3.6518	2.1563	4	33.95	260.16	2.3773	1.2155	142.7	1.01	2.69	48.51	129.00	176.45	True	no
1354	Aragonite	3.3635	2.0694	4	41.91	262.77	3.7965	3.3657	131.94	0.46	0.88	150.34	110.41	9.18	True	no
1355	Aragonite	1.3454	1.3088	3	62.86	258.79	1.5653	1.4303	77.735	0.46	1.29	104.68	92.40	29.30	True	no
1356	Aragonite	13.934	4.2121	9	81.98	265.45	6.8588	2.6515	150.34	2.15	4.50	9.65	52.58	179.58	True	no
1357	Aragonite	14.031	4.2266	8	123.92	266.55	7.6889	3.3094	54.892	1.64	5.03	108.21	64.24	13.93	True	no
1358	Aragonite	3.6518	2.1563	6	164.89	262.47	2.4148	1.2542	61.606	0.93	1.95	169.51	132.44	26.37	True	no
1359	Aragonite	1.0571	1.1601	3	190.09	258.18	1.5908	1.8802	166.72	0.45	0.68	45.86	30.30	158.47	True	no
1360	Aragonite	3.5557	2.1277	5	201.05	260.65	2.2634	1.1315	75.597	0.45	1.15	120.75	138.23	164.26	True	no
1361	Aragonite	12.012	3.9109	11	221.02	265.70	4.7836	1.4961	42.113	1.91	4.93	70.08	108.14	50.61	True	no
1362	Aragonite	7.8802	3.1676	5	342.72	262.28	3.4117	1.1601	165.87	1.04	2.69	97.09	109.61	152.15	True	no
1363	Aragonite	1.7298	1.4841	3	44.39	260.17	1.6409	1.2225	99.866	0.72	1.12	22.57	11.46	124.86	True	no
1364	Aragonite	1.0571	1.1601	2	100.45	259.36	1.2458	1.1531	18.435	0.45	0.89	4.15	145.20	151.44	True	no
1365	Aragonite	1.4415	1.3548	2	116.60	260.33	2.0174	2.2176	64.714	0.52	0.99	76.31	77.65	1.05	True	no
1366	Aragonite	3.7479	2.1845	6	140.90	261.41	2.4588	1.2669	48.806	0.48	1.17	53.83	58.56	7.76	True	no
1367	Aragonite	2.4025	1.749	3	324.04	260.76	2.192	1.5708	93.876	0.88	1.45	179.08	124.83	76.45	True	no
1368	Aragonite	3.7479	2.1845	4	360.90	265.00	4.6697	4.5695	104.99	1.20	1.98	125.01	75.55	154.73	True	no
1369	Aragonite	2.4025	1.749	4	92.44	261.60	2.4386	1.944	162.7	1.29	3.24	15.89	52.15	179.65	True	no
1370	Aragonite	2.7869	1.8837	6	175.41	262.72	2.0583	1.194	171.22	0.43	0.77	84.52	21.11	64.58	True	no
1371	Aragonite	2.5947	1.8176	3	217.15	262.15	2.2267	1.5007	52.944	0.72	1.32	30.33	110.80	27.85	True	no
1372	Aragonite	4.6128	2.4235	3	230.31	261.48	3.168	1.7088	6.5146	0.74	1.62	101.50	106.62	81.95	True	no
1373	Aragonite	1.0571	1.1601	3	314.36	260.91	1.9134	2.72	118.28	0.55	0.96	109.33	154.27	147.97	True	no
1374	Aragonite	1.4415	1.3548	3	317.20	260.33	1.4157	1.0919	163.44	0.83	1.08	153.07	43.20	161.22	True	no
1375	Aragonite	1.3454	1.3088	4	352.50	260.50	1.5198	1.3484	135	0.41	0.67	29.93	150.63	95.13	True	no
1376	Aragonite	0.961	1.1062	4	355.90	260.80	1.2723	1.3229	116.57	0.95	2.19	170.42	30.18	126.16	True	no
1377	Aragonite	1.922	1.5643	6	387.15	263.00	2.5766	2.7129	115.83	0.83	1.84	143.30	64.72	145.29	True	no
1378	Aragonite	2.1142	1.6407	3	390.55	261.73	1.8843	1.3189	85.712	0.47	1.18	112.97	109.22	146.23	True	no
1379	Aragonite	1.4415	1.3548	0	403.80	260.80	1.4875	1.2055	135	0.37	1.20	58.67	95.72	61.13	True	no
1380	Aragonite	1.4415	1.3548	3	28.20	261.27	1.8129	1.7906	150.97	0.59	0.96	149.34	59.30	9.67	True	no
1381	Aragonite	0.961	1.1062	2	51.00	261.00	1.4558	1.7321	135	0.52	0.93	123.21	102.37	103.65	True	no
1382	Aragonite	1.0571	1.1601	3	136.27	261.73	1.5028	1.6779	99.992	1.10	1.85	176.18	152.85	163.02	True	no
1383	Aragonite	4.3245	2.3465	7	145.91	263.47	3.1647	1.8189	38.94	0.86	1.63	103.19	171.96	46.61	True	no
1384	Aragonite	1.3454	1.3088	4	169.29	261.21	1.8262	1.9469	148.68	0.61	1.81	88.73	20.64	63.06	True	no
1385	Aragonite	1.922	1.5643	3	191.60	262.20	1.7248	1.2157	5.8168	1.26	2.32	97.03	31.59	50.29	True	no
1386	Aragonite	3.4596	2.0988	3	245.58	262.33	2.7686	1.7401	164.12	1.10	2.44	158.16	107.81	108.28	True	no
1387	Aragonite	0.961	1.1062	2	274.30	260.70	1.5572	1.9819	0.47742	0.32	0.72	167.03	58.05	178.59	True	no
1388	Aragonite	1.3454	1.3088	2	282.50	261.21	1.678	1.6437	175.04	0.68	1.26	169.33	58.11	178.98	True	no
1389	Aragonite	13.358	4.1241	10	330.67	268.97	4.929	1.4285	46.614	1.22	3.48	11.49	118.04	102.15	True	no
1390	Aragonite	1.6337	1.4423	2	382.76	262.41	2.1523	2.2269	87.367	0.65	1.34	103.10	116.32	138.29	True	no
1391	Aragonite	15.472	4.4384	9	65.09	268.75	6.5455	2.1748	32.551	3.34	5.99	153.86	141.68	56.65	True	no
1392	Aragonite	1.0571	1.1601	2	103.18	263.27	1.4936	1.6573	70.157	0.56	0.86	4.94	145.87	152.97	True	no
1393	Aragonite	0.961	1.1062	3	120.00	261.50	1.8603	2.8284	180	0.81	1.15	34.59	86.73	155.00	True	no
1394	Aragonite	1.3454	1.3088	4	133.86	264.43	1.6502	1.5896	83.132	0.54	0.98	103.05	83.16	57.23	True	no
1395	Aragonite	1.0571	1.1601	2	160.09	262.64	1.381	1.4169	74.929	1.11	2.00	52.24	82.08	114.43	True	no
1396	Aragonite	9.7061	3.5154	15	282.63	267.38	6.6113	3.5369	151.88	1.45	3.93	45.98	177.23	62.02	True	no
1397	Aragonite	12.493	3.9883	7	353.46	269.74	6.6538	2.7834	120.97	1.98	3.18	26.24	155.71	93.27	True	no
1398	Aragonite	2.9791	1.9476	3	358.39	265.32	2.5988	1.7805	89.552	0.63	1.67	94.30	132.47	146.31	True	no
1399	Aragonite	1.0571	1.1601	3	370.09	262.27	1.3214	1.2973	14.15	0.39	0.43	95.68	122.93	138.84	True	no
1400	Aragonite	3.0752	1.9788	3	1.56	263.31	1.6222	1.3441	34.419	0.46	1.19	51.09	39.59	150.06	True	edge
1401	Aragonite	4.9972	2.5224	6	9.81	266.00	4.5684	3.2801	154.92	0.48	1.26	153.82	102.07	178.62	True	no
1402	Aragonite	6.5348	2.8845	4	20.32	265.57	3.9245	1.8511	155.6	0.93	2.40	1.18	14.48	156.39	True	no
1403	Aragonite	2.6908	1.851	4	27.57	264.75	2.5095	1.8382	150.26	0.59	1.23	171.22	164.70	19.14	True	no
1404	Aragonite	1.0571	1.1601	2	86.00	262.82	1.6968	2.1392	14.558	0.53	0.71	10.79	116.20	0.20	True	no
1405	Aragonite	3.6518	2.1563	4	152.95	265.47	2.4364	1.2767	140.86	1.22	2.81	52.33	57.77	6.66	True	no
1406	Aragonite	0.961	1.1062	4	212.70	263.50	1.3984	1.5983	46.272	0.56	1.20	151.36	114.36	161.25	True	no
1407	Aragonite	1.0571	1.1601	0	237.91	263.64	1.4967	1.6644	83.405	0.58	1.34	121.58	81.28	137.24	True	no
1408	Aragonite	2.4986	1.7836	4	327.85	264.12	1.9667	1.2158	19.006	0.70	0.99	52.47	113.09	109.70	True	no
1409	Aragonite	2.2103	1.6776	2	376.87	264.87	2.3416	1.9484	87.152	1.01	1.17	106.57	116.63	144.21	True	no
1410	Aragonite	1.3454	1.3088	3	131.36	266.07	2.1045	2.5855	82.229	0.71	1.60	22.44	146.18	11.16	True	no
1411	Aragonite	1.922	1.5643	4	183.55	265.65	3.086	3.8916	157.6	1.25	2.37	140.56	74.66	22.05	True	no
1412	Aragonite	3.5557	2.1277	6	196.70	266.08	2.3268	1.1959	138.56	0.89	1.86	94.50	34.24	53.89	True	no
1413	Aragonite	1.6337	1.4423	5	368.06	265.12	1.6647	1.3322	119.94	0.31	0.97	93.65	120.83	137.28	True	no
1414	Aragonite	0.961	1.1062	2	371.70	265.10	1.6465	2.2157	78.563	0.96	1.09	134.11	70.59	144.43	True	no
1415	Aragonite	5.3816	2.6176	6	392.02	268.89	3.744	2.0458	67.166	1.15	2.08	26.96	94.82	139.55	True	no
1416	Aragonite	1.922	1.5643	4	38.90	266.20	2.995	3.6655	159.24	0.76	1.96	126.73	119.51	106.62	True	no
1417	Aragonite	1.922	1.5643	4	170.55	265.85	2.0791	1.7664	17.047	0.59	1.96	171.00	129.17	22.91	True	no
1418	Aragonite	4.6128	2.4235	7	205.73	266.17	3.6128	2.2223	163.52	1.18	2.96	172.98	54.79	158.63	True	no
1419	Aragonite	8.4568	3.2814	7	230.41	271.69	5.487	2.7961	62.572	0.79	1.69	74.39	125.11	122.54	True	no
1420	Aragonite	11.724	3.8636	10	266.39	270.17	5.1956	1.8083	7.2908	1.65	4.56	142.20	59.33	15.46	True	no
1421	Aragonite	4.7089	2.4486	3	316.43	266.88	2.784	1.2927	7.0655	1.39	2.74	65.66	131.89	63.85	True	no
1422	Aragonite	1.1532	1.2117	0	427.25	265.67	1.2981	1.1477	70.195	0.55	1.14	103.65	54.14	52.57	True	no
1423	Aragonite	6.5348	2.8845	2	2.21	268.38	2.3315	1.3067	72.675	0.93	1.89	162.21	165.87	11.07	True	edge
1424	Aragonite	1.4415	1.3548	2	33.07	267.13	1.5973	1.39	46.866	0.63	1.85	34.09	149.05	64.18	True	no
1425	Aragonite	1.0571	1.1601	2	95.09	266.09	1.28	1.2172	23.137	0.43	0.74	16.21	52.69	178.80	True	no
1426	Aragonite	2.4025	1.749	4	177.44	268.36	2.4033	1.8881	103.04	1.17	3.06	169.72	133.31	28.33	True	no
1427	Aragonite	2.0181	1.603	4	274.38	267.62	2.1478	1.7953	100.96	1.29	2.98	135.11	59.80	21.58	True	no
1428	Aragonite	2.883	1.9159	3	340.50	268.20	2.7381	2.0424	149.53	0.29	0.52	73.51	65.90	35.45	True	no
1429	Aragonite	1.922	1.5643	5	365.30	268.45	2.1288	1.8519	82.185	0.52	1.28	89.23	132.24	141.83	True	no
1430	Aragonite	5.0933	2.5466	6	140.23	269.62	2.9565	1.3478	150.17	1.32	3.12	28.13	100.39	73.01	True	no
1431	Aragonite	1.3454	1.3088	3	146.50	268.36	1.6545	1.598	124.57	0.79	1.42	51.44	58.80	7.36	True	no
1432	Aragonite	2.4025	1.749	5	150.12	269.48	2.2235	1.6162	105.37	1.06	2.05	58.47	121.73	7.67	True	no
1433	Aragonite	4.3245	2.3465	5	156.98	270.53	2.6048	1.2322	62.81	1.70	4.41	47.53	59.63	5.22	True	no
1434	Aragonite	1.3454	1.3088	3	244.64	268.14	1.8782	2.0592	60.642	0.52	1.07	161.59	109.34	112.32	True	no
1435	Aragonite	0.961	1.1062	4	248.20	267.50	1.2944	1.3693	90	0.86	1.94	156.48	105.51	109.42	True	no
1436	Aragonite	1.6337	1.4423	3	256.00	267.76	1.5725	1.1887	138.35	0.80	1.09	37.28	104.25	64.69	True	no
1437	Aragonite	1.0571	1.1601	2	288.36	267.55	1.6294	1.9727	138.8	1.18	2.17	96.67	84.74	20.96	True	no
1438	Aragonite	1.0571	1.1601	3	386.55	267.55	1.3907	1.437	135	0.24	0.44	40.99	59.79	82.24	True	no
1439	Aragonite	0.961	1.1062	1	39.50	268.50	1.4756	1.7795	168.69	0.69	0.86	52.59	116.72	68.17	True	no
1440	Aragonite	1.1532	1.2117	2	55.67	269.08	1.6497	1.8534	110.52	0.72	1.03	150.68	158.71	80.88	True	no
1441	Aragonite	1.7298	1.4841	3	191.78	269.06	2.2323	2.2625	139.99	0.40	1.06	139.67	87.56	28.90	True	no
1442	Aragonite	1.1532	1.2117	3	278.75	268.50	1.8227	2.2627	43.297	0.73	0.97	161.46	119.29	177.57	True	no
1443	Aragonite	1.3454	1.3088	2	163.79	270.07	1.6907	1.6686	45.931	0.66	1.39	153.19	72.25	22.68	True	no
1444	Aragonite	1.4415	1.3548	2	183.13	270.87	1.91	1.9878	102.06	0.58	1.48	101.93	31.37	50.37	True	no
1445	Aragonite	1.1532	1.2117	3	187.92	270.25	1.6606	1.8781	87.527	0.33	0.73	93.28	36.35	63.32	True	no
1446	Aragonite	1.4415	1.3548	3	212.13	270.07	1.5069	1.2373	103.7	0.62	1.12	75.10	104.31	51.77	True	no
1447	Aragonite	2.6908	1.851	3	226.07	272.21	2.8378	2.3505	70.447	0.63	1.89	57.08	129.07	53.24	True	no
1448	Aragonite	1.1532	1.2117	3	250.25	270.33	1.4809	1.4937	64.366	0.90	1.40	36.99	101.45	65.82	True	no
1449	Aragonite	1.0571	1.1601	1	309.36	269.09	1.381	1.4169	164.93	0.25	1.35	129.11	84.34	24.30	True	no
1450	Aragonite	1.7298	1.4841	3	319.72	269.94	2.7998	3.5591	26.116	0.69	1.38	10.29	110.00	161.13	True	no
1451	Aragonite	1.3454	1.3088	4	369.00	270.50	1.7714	1.8317	124.72	0.24	0.50	101.81	112.64	138.14	True	no
1452	Aragonite	3.6518	2.1563	3	398.34	270.45	2.8824	1.7868	176.79	1.21	1.88	149.22	43.58	68.50	True	no
1453	Aragonite	4.5167	2.3981	3	10.89	272.49	3.2443	1.8303	139.04	0.97	2.34	157.27	166.31	4.18	True	no
1454	Aragonite	1.3454	1.3088	4	53.29	270.93	1.8276	1.9498	153.43	0.52	1.78	165.28	56.62	174.31	True	no
1455	Aragonite	3.4596	2.0988	6	75.25	271.36	2.8125	1.7958	172.28	0.90	1.78	2.63	117.98	177.34	True	no
1456	Aragonite	42.957	7.3956	13	106.74	281.33	8.3156	1.2643	132.21	2.32	5.19	66.87	16.58	44.89	True	no
1457	Aragonite	1.3454	1.3088	3	129.00	270.64	2.1192	2.6216	16.505	1.05	1.99	0.91	26.09	16.96	True	no
1458	Aragonite	0.961	1.1062	3	166.40	271.00	1.1864	1.1504	64.33	0.68	1.67	178.53	128.49	28.56	True	no
1459	Aragonite	2.0181	1.603	3	170.57	271.67	1.7418	1.1807	145.23	1.26	2.27	150.96	69.27	22.85	True	no
1460	Aragonite	1.2493	1.2612	4	199.46	270.62	1.6233	1.6567	65.428	0.45	1.45	141.72	87.12	28.47	True	no
1461	Aragonite	1.7298	1.4841	4	202.78	271.61	1.9695	1.7612	72.894	1.15	1.56	6.95	41.10	127.00	True	no
1462	Aragonite	1.2493	1.2612	1	239.15	270.54	1.5225	1.4572	25.802	0.85	1.51	73.89	124.85	123.70	True	no
1463	Aragonite	10.283	3.6183	5	350.21	279.19	5.5683	2.3683	116.93	0.83	2.68	134.35	41.14	143.32	True	no
1464	Aragonite	4.805	2.4734	6	374.18	273.50	2.8414	1.3197	100.51	1.48	3.49	45.13	147.16	99.16	True	no
1465	Aragonite	1.1532	1.2117	3	377.75	270.75	1.7693	2.132	78.69	0.56	1.34	142.93	62.95	143.01	True	no
1466	Aragonite	12.589	4.0036	9	383.87	276.79	4.8218	1.4505	94.398	2.26	4.39	143.77	64.64	139.63	True	no
1467	Aragonite	1.0571	1.1601	3	49.36	271.55	1.6294	1.9727	138.8	0.34	0.59	24.27	147.57	69.27	True	no
1468	Aragonite	8.8412	3.3551	6	92.97	280.45	6.7315	4.0254	103.74	1.28	3.67	118.47	127.87	17.10	True	no
1469	Aragonite	4.0362	2.2669	4	137.29	274.98	3.218	2.0151	125.53	1.26	2.20	93.32	107.05	94.46	True	no
1470	Aragonite	1.1532	1.2117	3	175.00	271.50	1.4179	1.3693	90	0.82	1.92	148.98	70.24	24.28	True	no
1471	Aragonite	9.2256	3.4273	9	211.90	277.49	6.0312	3.0968	130.53	2.01	4.87	88.69	105.24	61.32	True	no
1472	Aragonite	1.4415	1.3548	7	277.80	271.73	1.7182	1.6085	175.75	1.13	1.61	120.11	96.01	140.16	True	no
1473	Aragonite	3.4596	2.0988	3	303.78	272.72	2.3054	1.2066	31.233	0.88	1.69	64.59	23.50	72.07	True	no
1474	Aragonite	1.4415	1.3548	4	313.93	271.80	1.9089	1.9853	144.22	0.64	0.86	154.50	60.87	21.93	True	no
1475	Aragonite	0.961	1.1062	2	338.00	271.50	1.4135	1.633	116.57	0.62	1.25	161.33	159.42	54.40	True	no
1476	Aragonite	1.1532	1.2117	2	350.08	271.92	1.7435	2.0702	107.99	0.55	0.83	101.91	98.99	156.57	True	no
1477	Aragonite	1.6337	1.4423	1	22.06	272.59	1.6998	1.3891	162.73	0.41	1.17	75.11	136.03	47.16	True	no
1478	Aragonite	1.8259	1.5247	4	28.79	273.58	2.1461	1.9812	106.7	0.77	0.88	75.76	95.55	45.96	True	no
1479	Aragonite	1.8259	1.5247	3	33.63	274.37	1.8927	1.5408	72.035	0.78	1.59	6.40	15.28	158.62	True	no
1480	Aragonite	2.883	1.9159	3	44.33	274.10	2.3447	1.4976	8.7275	1.55	2.81	112.81	121.21	141.85	True	no
1481	Aragonite	1.6337	1.4423	3	122.29	274.65	3.1832	4.8715	54.113	1.24	1.90	120.90	126.74	14.94	True	no
1482	Aragonite	1.5376	1.3992	2	244.06	272.94	1.554	1.2335	26.348	0.87	2.03	127.13	111.28	71.09	True	no
1483	Aragonite	7.7841	3.1482	7	254.83	276.75	3.7415	1.4124	120.69	1.72	3.47	130.55	104.95	145.23	True	no
1484	Aragonite	1.1532	1.2117	4	282.08	272.67	1.349	1.2393	124.72	0.40	1.20	128.84	125.85	79.74	True	no
1485	Aragonite	3.3635	2.0694	7	368.74	276.63	3.1898	2.3759	95.533	0.55	1.06	132.17	69.22	145.88	True	no
1486	Aragonite	2.5947	1.8176	5	17.19	275.52	2.0497	1.2717	103.66	0.52	1.00	152.25	102.58	0.59	True	no
1487	Aragonite	1.3454	1.3088	2	38.64	273.79	1.4846	1.2867	114.36	0.28	0.43	174.18	94.85	123.32	True	no
1488	Aragonite	2.4025	1.749	4	68.56	274.96	1.8395	1.1062	21.993	0.86	2.01	174.50	161.23	18.78	True	no
1489	Aragonite	10.667	3.6853	5	83.35	277.37	3.7547	1.038	64.709	3.11	6.16	94.28	80.20	12.78	True	no
1490	Aragonite	2.4986	1.7836	4	143.77	275.31	2.3809	1.7818	80.24	0.75	1.48	26.96	102.55	73.56	True	no
1491	Aragonite	1.1532	1.2117	3	161.17	273.75	1.5599	1.6572	46.285	0.87	1.98	54.58	57.83	2.51	True	no
1492	Aragonite	1.5376	1.3992	4	179.25	274.13	1.5229	1.1846	168.76	0.86	1.55	147.06	72.72	24.02	True	no
1493	Aragonite	1.2493	1.2612	4	197.92	274.62	1.8037	2.0453	109.66	0.94	2.03	173.36	127.93	37.68	True	no
1494	Aragonite	1.5376	1.3992	4	218.31	274.06	1.6695	1.4237	71.565	0.75	1.67	157.82	128.62	94.09	True	no
1495	Aragonite	4.0362	2.2669	7	239.64	276.29	2.7732	1.4965	123.97	1.39	2.25	171.32	49.83	112.88	True	no
1496	Aragonite	1.3454	1.3088	3	297.21	273.29	1.9719	2.2698	150.26	0.84	1.93	70.47	17.06	86.05	True	no
1497	Aragonite	15.664	4.4659	12	329.25	285.66	8.4325	3.5653	132.75	1.56	4.23	157.17	132.26	23.74	True	no
1498	Aragonite	5.4777	2.6409	4	409.49	276.51	4.0595	2.3629	157.03	1.04	1.83	148.59	47.05	74.48	True	no
1499	Aragonite	4.5167	2.3981	6	25.04	277.13	2.6445	1.2161	163.25	0.51	1.33	5.01	15.68	160.98	True	no
1500	Aragonite	2.4025	1.749	6	54.88	275.00	2.3369	1.7853	146.51	0.54	0.94	158.48	124.80	172.80	True	no
1501	Aragonite	6.4387	2.8632	6	148.48	279.36	4.4242	2.3876	61.936	1.38	3.18	15.96	90.01	8.56	True	no
1502	Aragonite	12.205	3.942	7	163.90	278.92	6.3343	2.582	0.74287	1.23	3.41	18.85	90.27	6.84	True	no
1503	Aragonite	1.8259	1.5247	3	188.89	275.11	2.3115	2.2982	135	1.36	3.22	98.01	33.49	57.97	True	no
1504	Aragonite	1.5376	1.3992	3	194.25	275.75	1.7006	1.4772	100.28	1.41	3.34	93.79	34.37	61.85	True	no
1505	Aragonite	1.2493	1.2612	4	201.38	275.31	1.7296	1.8806	135.47	0.88	1.53	141.02	88.79	30.87	True	no
1506	Aragonite	0.961	1.1062	3	214.80	274.90	1.4629	1.7489	32.84	0.70	1.46	91.15	106.41	56.56	True	no
1507	Aragonite	2.3064	1.7137	5	222.38	276.17	2.4985	2.1258	77.334	0.78	1.47	158.31	128.24	97.13	True	no
1508	Aragonite	2.1142	1.6407	6	233.77	277.77	3.2248	3.8633	85.009	1.95	3.27	136.14	82.04	128.93	True	no
1509	Aragonite	1.922	1.5643	2	260.55	275.25	1.8703	1.4295	77.726	0.77	1.34	21.04	132.86	61.61	True	no
1510	Aragonite	1.4415	1.3548	5	274.67	274.93	1.5609	1.3275	111.99	0.51	1.70	169.06	53.01	128.78	True	no
1511	Aragonite	0.961	1.1062	2	329.90	274.80	1.2723	1.3229	116.57	0.57	0.88	73.24	92.55	121.09	True	no
1512	Aragonite	1.2493	1.2612	2	397.85	274.08	1.4566	1.3339	163.76	0.84	0.91	130.44	113.06	74.09	True	no
1513	Aragonite	1.6337	1.4423	3	402.18	274.82	2.0646	2.0491	20.847	0.71	1.35	150.19	43.77	73.84	True	no
1514	Aragonite	15.568	4.4522	4	5.91	278.62	4.2494	1.822	13.611	1.43	3.39	153.42	21.42	69.33	True	edge
1515	Aragonite	0.961	1.1062	4	73.00	275.50	1.4135	1.633	63.435	0.47	0.59	171.16	8.94	11.41	True	no
1516	Aragonite	4.805	2.4734	5	75.74	281.54	4.3784	3.1334	96.603	0.80	2.13	58.59	18.29	42.33	True	no
1517	Aragonite	4.5167	2.3981	4	124.94	279.45	3.2503	1.837	61.591	1.27	3.41	19.55	88.55	6.30	True	no
1518	Aragonite	5.4777	2.6409	6	182.44	277.63	4.0552	2.3579	22.726	1.15	2.43	70.90	168.41	87.78	True	no
1519	Aragonite	1.1532	1.2117	3	236.08	276.67	2.0184	2.7745	108.73	0.80	2.02	73.75	123.74	122.33	True	no
1520	Aragonite	3.6518	2.1563	5	280.53	276.76	2.618	1.4741	151.42	0.66	1.41	144.19	60.28	17.12	True	no
1521	Aragonite	1.5376	1.3992	4	286.00	275.38	1.584	1.2816	154	0.04	0.29	137.72	55.58	21.52	True	no
1522	Aragonite	3.0752	1.9788	6	296.03	277.91	2.6875	1.8446	97.644	0.73	1.36	45.40	16.87	103.70	True	no
1523	Aragonite	8.1685	3.225	4	331.89	279.09	3.9337	1.4878	157.58	1.06	2.63	98.47	24.89	44.40	True	no
1524	Aragonite	2.9791	1.9476	4	346.19	282.16	4.6395	5.6748	98.678	1.15	2.09	133.30	39.83	141.18	True	no
1525	Aragonite	2.0181	1.603	2	365.38	277.10	2.1452	1.7909	103.79	0.60	0.98	131.75	55.76	151.64	True	no
1526	Aragonite	1.2493	1.2612	3	391.77	275.77	1.4953	1.4057	45	0.57	1.27	24.63	93.28	139.04	True	no
1527	Aragonite	9.0334	3.3914	7	130.66	285.36	4.078	1.4459	40.593	1.68	3.85	17.60	90.12	7.25	True	no
1528	Aragonite	1.2493	1.2612	4	218.85	277.54	1.4276	1.2812	50.547	1.04	1.57	87.41	110.65	57.73	True	no
1529	Aragonite	1.922	1.5643	4	270.65	276.65	1.7111	1.1965	152.89	0.94	2.87	170.53	53.67	130.39	True	no
1530	Aragonite	0.961	1.1062	4	291.70	276.50	1.4565	1.7339	52.466	0.33	0.44	157.92	67.53	28.47	True	no
1531	Aragonite	1.922	1.5643	4	307.20	277.70	1.8115	1.341	161.01	0.97	1.63	157.93	61.43	23.16	True	no
1532	Aragonite	0.961	1.1062	4	315.40	277.10	1.3407	1.469	78.348	0.34	0.91	76.30	109.47	30.18	True	no
1533	Aragonite	6.0543	2.7764	3	339.65	281.89	3.0129	1.1776	60.437	1.74	3.16	82.51	74.51	70.87	True	no
1534	Aragonite	0.961	1.1062	0	541.80	276.50	1.2944	1.3693	90	0.68	0.68	114.39	138.97	121.88	True	no
1535	Aragonite	7.4958	3.0893	7	49.65	280.01	4.842	2.4566	160.65	0.65	1.57	162.12	126.88	20.75	True	no
1536	Aragonite	1.5376	1.3992	2	52.69	277.56	1.8953	1.8349	138.61	0.33	1.16	142.01	66.20	18.15	True	no
1537	Aragonite	1.4415	1.3548	3	62.87	278.13	1.6428	1.4705	52.25	0.44	0.75	170.96	125.22	172.04	True	no
