Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
41	Aragonite	3.78	2.1938	2	0.81	16.24	2.6057	2.8214	93.828	0.45	0.80	138.62	63.15	137.13	True	edge
42	Aragonite	3.15	2.0027	8	152.34	17.11	2.7076	1.8279	49.759	1.05	1.91	172.76	28.56	96.06	True	no
43	Aragonite	8.91	3.3682	3	179.91	18.22	4.2506	1.5926	86.321	0.84	2.06	11.25	53.52	51.18	True	no
44	Aragonite	1.44	1.3541	0	451.13	14.31	1.4083	1.0817	119.23	0.32	0.64	51.12	87.78	15.06	True	no
45	Aragonite	1.26	1.2666	0	487.00	14.50	1.3508	1.1373	41.437	0.46	0.66	33.65	94.32	18.94	True	no
46	Aragonite	1.08	1.1726	0	492.25	14.58	1.3423	1.3103	57.933	0.46	0.55	132.87	86.22	35.93	True	no
47	Aragonite	3.6	2.1409	4	39.00	18.63	3.3703	2.4781	59.052	0.78	2.88	47.03	142.80	170.29	True	no
48	Aragonite	1.8	1.5139	3	87.80	18.20	2.5305	2.7939	99.095	0.35	0.77	156.64	81.09	136.29	True	no
49	Aragonite	0.99	1.1227	3	151.55	16.27	2.0279	3.2626	93.058	0.42	0.78	101.50	69.14	149.86	True	no
50	Aragonite	1.08	1.1726	0	351.75	15.42	1.3423	1.3103	57.933	0.18	0.21	50.97	154.73	25.82	True	no
51	Aragonite	1.08	1.1726	1	522.58	15.75	1.3423	1.3103	147.93	0.14	0.87	148.88	62.00	127.87	True	no
52	Aragonite	2.7	1.8541	2	58.57	16.73	2.6134	1.9867	4.9944	1.01	1.94	176.63	76.39	2.08	True	no
53	Aragonite	10.26	3.6143	3	188.55	21.11	4.069	1.2674	26.687	1.19	4.49	9.07	79.16	141.73	True	no
54	Aragonite	1.17	1.2205	3	77.31	18.15	1.8842	2.3832	138.28	0.61	0.84	57.45	139.06	82.69	True	no
55	Aragonite	3.24	2.0311	3	115.08	20.42	3.0993	2.3284	112.06	1.97	2.95	110.07	118.39	120.09	True	no
56	Aragonite	1.98	1.5878	4	142.32	18.95	2.4466	2.3745	64.405	0.99	2.53	37.83	102.97	121.17	True	no
57	Aragonite	0.9	1.0705	4	145.80	17.70	1.3696	1.637	108.22	0.54	1.46	173.96	26.93	97.81	True	no
58	Aragonite	0.9	1.0705	1	15.80	18.70	1.4143	1.7457	81.525	0.41	0.95	99.20	113.20	140.28	True	no
59	Aragonite	2.16	1.6584	2	31.71	20.29	2.3254	1.9663	80.102	0.61	1.45	26.94	30.62	131.84	True	no
60	Aragonite	3.15	2.0027	3	50.74	20.91	2.9357	2.1488	99.495	0.46	1.07	138.79	91.75	117.02	True	no
61	Calcite	0.9	1.0705	0	336.80	18.00	1.2039	1.2649	90	0.16	0.78	91.81	34.05	82.48	True	no
62	Aragonite	0.99	1.1227	0	395.82	18.82	1.1441	1.0385	45	0.23	1.26	1.15	93.81	20.24	True	no
63	Aragonite	0.9	1.0705	3	35.00	19.50	1.3679	1.633	63.435	0.40	0.72	65.82	27.63	165.29	True	no
64	Aragonite	1.62	1.4362	3	44.11	19.94	1.6214	1.2746	141.53	0.76	0.98	131.74	37.81	37.22	True	no
65	Aragonite	2.25	1.6926	2	104.48	20.88	2.0399	1.4525	79.741	0.46	0.98	154.40	86.67	135.72	True	no
66	Aragonite	1.35	1.3111	0	519.00	20.27	1.4022	1.1438	90	0.42	0.78	4.69	99.37	161.78	True	no
67	Aragonite	0.9	1.0705	0	544.20	19.00	1.2039	1.2649	90	0.66	0.83	57.88	29.00	65.75	True	no
68	Aragonite	6.66	2.912	4	1.81	23.32	2.9737	2.0856	70.908	0.65	1.45	11.95	85.33	24.47	True	edge
69	Aragonite	1.26	1.2666	4	20.79	21.07	1.4389	1.2906	32.819	0.30	0.37	133.09	57.58	139.26	True	no
70	Aragonite	7.38	3.0654	4	73.12	24.40	3.4945	1.2996	59.163	0.61	1.21	36.37	144.59	64.89	True	no
71	Aragonite	6.93	2.9704	7	83.22	23.69	3.3835	1.2974	139.49	0.76	1.52	55.91	140.30	80.80	True	no
72	Aragonite	0.9	1.0705	0	340.20	20.50	1.2526	1.3693	90	0.93	0.93	83.61	84.42	34.81	True	no
73	Aragonite	2.7	1.8541	4	54.57	24.47	3.0425	2.6927	77.64	0.66	1.34	35.32	83.70	92.02	True	no
74	Aragonite	2.52	1.7912	4	59.25	22.18	1.9089	1.1356	170.02	0.60	1.02	161.43	82.76	149.16	True	no
75	Aragonite	18.09	4.7993	12	147.77	28.81	5.6408	1.3814	136.97	1.01	2.66	24.09	128.39	99.90	True	no
76	Aragonite	0.9	1.0705	0	205.80	21.00	1.2039	1.2649	90	0.70	0.88	65.54	55.80	13.99	True	no
77	Aragonite	1.17	1.2205	0	329.92	21.62	1.265	1.0742	11.31	0.56	0.61	97.62	89.86	7.24	True	no
78	Aragonite	3.69	2.1675	5	39.59	25.00	2.8457	1.7237	74.876	0.74	1.37	25.00	29.27	134.78	True	no
79	Aragonite	2.88	1.9149	5	63.84	24.09	2.1447	1.2544	34.66	0.41	1.18	121.25	134.65	133.96	True	no
80	Aragonite	2.25	1.6926	3	113.64	24.36	2.7322	2.6057	127.17	1.04	1.84	155.04	87.33	134.02	True	no
81	Aragonite	1.08	1.1726	2	360.00	22.83	1.2864	1.2034	90	0.14	0.22	133.08	114.31	23.44	True	no
82	Aragonite	2.52	1.7912	3	47.93	25.89	2.8554	2.5411	102.27	1.15	1.76	157.63	88.77	88.62	True	no
83	Aragonite	3.6	2.1409	3	122.65	26.05	2.745	1.6439	104.94	0.52	1.00	112.40	123.33	127.31	True	no
84	Aragonite	1.26	1.2666	0	455.71	23.50	1.2801	1.0214	90	1.14	1.21	179.00	147.47	79.22	True	no
85	Aragonite	2.61	1.823	3	5.17	26.14	2.1439	1.3831	21.949	0.55	1.13	146.43	148.24	127.03	True	no
86	Aragonite	1.89	1.5513	4	16.14	25.10	2.0596	1.7627	7.5238	1.05	2.06	136.09	59.05	136.97	True	no
87	Aragonite	2.88	1.9149	3	89.94	26.25	2.2216	1.3459	76.274	0.85	1.33	170.50	76.26	138.71	True	no
88	Aragonite	1.26	1.2666	4	99.00	24.36	1.6339	1.6641	28.945	0.46	1.07	57.90	136.52	85.92	True	no
89	Aragonite	1.44	1.3541	4	134.38	24.25	1.6394	1.4659	12.694	0.69	1.87	86.90	133.28	108.30	True	no
90	Aragonite	3.6	2.1409	7	20.40	28.58	2.9009	1.8359	63.485	1.69	2.91	126.14	66.43	139.04	True	no
91	Aragonite	1.17	1.2205	3	126.69	25.08	1.4995	1.5093	2.8553	0.48	1.45	17.19	73.24	161.81	True	no
92	Aragonite	1.26	1.2666	4	137.71	26.86	2.0684	2.6667	81.136	0.63	1.40	25.04	128.23	101.81	True	no
93	Aragonite	6.75	2.9316	7	193.27	28.60	3.9176	1.7858	20.62	1.51	2.29	140.14	54.52	49.56	True	no
94	Aragonite	1.44	1.3541	2	358.50	26.88	1.7161	1.6062	110.82	0.71	0.95	61.99	118.83	174.10	True	no
95	Aragonite	0.99	1.1227	0	365.00	25.45	1.1821	1.1085	54.992	0.31	0.34	91.32	88.53	6.57	True	no
96	Aragonite	1.08	1.1726	0	496.75	25.58	1.3423	1.3103	122.07	0.45	0.54	168.45	81.11	9.92	True	no
97	Aragonite	3.69	2.1675	4	44.41	29.78	2.6946	1.5455	112.04	0.66	1.71	165.90	95.12	20.69	True	no
98	Aragonite	1.62	1.4362	4	96.94	27.67	2.1805	2.305	130.93	0.55	1.06	170.99	76.69	137.77	True	no
99	Aragonite	1.26	1.2666	4	100.64	27.71	1.7143	1.8319	91.511	0.57	0.84	131.36	111.54	131.06	True	no
100	Aragonite	2.43	1.759	5	103.70	29.81	2.9635	2.8385	87.746	0.89	1.48	77.13	112.97	115.12	True	no
101	Aragonite	1.17	1.2205	3	109.62	26.38	1.3223	1.1737	45	0.64	1.23	27.94	136.14	64.51	True	no
102	Aragonite	1.26	1.2666	4	130.71	26.64	1.421	1.2587	54.485	0.55	1.49	88.82	98.24	128.05	True	no
103	Aragonite	1.26	1.2666	5	177.86	26.79	1.582	1.5601	149.62	0.69	1.01	1.87	119.33	62.72	True	no
104	Aragonite	0.99	1.1227	2	361.18	26.91	1.7243	2.3588	107.08	0.54	1.24	164.47	174.71	162.03	True	no
105	Aragonite	1.62	1.4362	5	58.11	28.67	2.2982	2.5607	29.735	0.70	1.37	122.94	166.57	100.26	True	no
106	Aragonite	1.71	1.4755	4	106.74	28.53	1.8492	1.5706	115.64	0.53	1.18	131.98	79.14	121.76	True	no
107	Aragonite	8.28	3.2469	8	14.00	34.37	4.1465	1.6309	75.918	0.97	2.47	39.10	143.09	104.61	True	no
108	Aragonite	1.08	1.1726	3	26.00	28.83	1.7162	2.142	129.81	0.40	0.56	32.83	81.59	19.25	True	no
109	Aragonite	2.07	1.6235	4	60.61	30.22	2.5127	2.3955	31.848	0.42	0.93	16.80	66.66	13.42	True	no
110	Aragonite	0.99	1.1227	3	66.27	29.64	1.6224	2.0882	81.21	0.57	1.49	161.99	83.31	150.27	True	no
111	Aragonite	12.51	3.991	10	120.12	32.36	6.4251	2.5917	161.47	0.99	2.26	143.02	95.67	135.97	True	no
112	Aragonite	1.17	1.2205	3	157.31	29.69	1.7546	2.0666	88	0.49	1.35	23.16	115.61	114.00	True	no
113	Aragonite	2.34	1.7261	5	184.38	29.35	2.3655	1.8781	152.87	0.28	0.95	100.47	113.24	126.35	True	no
114	Aragonite	0.9	1.0705	1	488.50	28.00	1.3679	1.633	153.43	0.59	1.47	118.04	140.77	49.52	True	no
115	Aragonite	2.07	1.6235	2	10.30	31.09	2.3269	2.0543	60.711	0.75	1.26	23.20	141.63	90.04	True	no
116	Aragonite	3.6	2.1409	4	81.82	31.15	2.2828	1.1369	112.97	0.76	1.69	24.35	146.84	64.11	True	no
117	Aragonite	1.35	1.3111	3	92.60	30.27	1.5506	1.3989	102.32	0.57	1.11	166.88	85.63	139.53	True	no
118	Aragonite	4.77	2.4644	7	159.91	35.13	4.3744	3.1508	91.885	1.39	2.66	59.34	133.08	117.10	True	no
119	Aragonite	4.5	2.3937	4	171.48	31.32	2.5983	1.1783	40.367	0.61	1.99	3.12	121.72	100.91	True	no
120	Aragonite	1.53	1.3957	3	200.47	30.35	1.492	1.1428	101.31	0.62	1.18	158.45	109.86	165.88	True	no
121	Aragonite	2.25	1.6926	3	5.52	31.24	2.019	1.4229	25.01	1.00	1.57	31.87	89.76	33.82	True	no
122	Aragonite	1.26	1.2666	3	69.64	31.21	1.4368	1.2867	65.642	0.31	0.55	60.01	123.96	79.79	True	no
123	Aragonite	12.69	4.0196	10	140.40	36.75	8.1247	4.0855	145.72	2.14	3.81	107.91	53.46	59.49	True	no
124	Aragonite	3.96	2.2454	4	165.14	33.43	3.2787	2.1321	124.21	0.73	1.46	83.44	127.42	108.99	True	no
125	Aragonite	7.74	3.1392	7	174.88	36.83	5.3004	2.8508	57.281	0.58	1.51	111.19	68.64	115.61	True	no
126	Aragonite	8.64	3.3167	7	209.80	34.00	4.8596	2.1467	22.065	0.97	3.08	91.13	35.84	107.49	True	no
127	Aragonite	1.35	1.3111	0	223.20	31.07	1.3228	1.018	71.565	0.55	1.12	77.07	157.23	135.26	True	no
128	Aragonite	1.26	1.2666	1	487.93	30.57	1.568	1.5325	155.22	0.70	0.98	83.86	39.12	65.00	True	no
129	Aragonite	6.21	2.8119	7	24.35	36.91	3.4677	1.5209	29.874	0.98	2.37	45.44	103.58	159.42	True	no
130	Aragonite	2.97	1.9446	2	30.91	33.94	2.7274	1.9671	74.804	0.47	0.87	32.17	138.67	156.80	True	no
131	Aragonite	0.99	1.1227	2	53.45	31.82	1.2553	1.2502	88.939	0.52	0.67	61.62	121.01	52.64	True	no
132	Aragonite	14.13	4.2416	9	60.01	40.04	6.5388	2.3765	55.841	2.30	5.22	154.87	96.12	80.61	True	no
133	Aragonite	1.44	1.3541	4	87.06	32.00	1.6241	1.4387	76.013	0.83	1.00	44.53	135.86	48.95	True	no
134	Aragonite	0.9	1.0705	3	96.20	31.50	1.2526	1.3693	90	0.34	1.33	91.19	24.63	44.96	True	no
135	Aragonite	0.9	1.0705	2	191.10	32.00	1.7931	2.8059	70.763	0.76	1.59	70.54	103.06	91.71	True	no
136	Aragonite	4.05	2.2708	7	194.38	34.98	2.6214	1.3326	162.19	0.88	2.10	136.58	95.45	107.37	True	no
137	Aragonite	0.9	1.0705	2	204.20	31.00	1.2039	1.2649	90	0.29	1.43	47.92	114.78	55.21	True	no
138	Aragonite	1.53	1.3957	0	247.82	32.88	1.7977	1.659	91.464	0.88	1.69	62.05	93.50	57.43	True	no
139	Aragonite	2.52	1.7912	2	22.50	33.75	2.0802	1.3487	68.104	0.77	1.51	72.03	44.39	150.97	True	no
140	Aragonite	2.88	1.9149	3	34.44	35.97	2.8476	2.2113	87.256	0.76	1.49	53.44	81.48	31.44	True	no
141	Aragonite	1.44	1.3541	4	38.00	33.50	1.9657	2.1075	80.783	0.63	0.86	62.54	76.88	144.10	True	no
142	Aragonite	1.35	1.3111	5	41.00	33.33	1.834	1.9568	101.6	0.38	0.77	124.92	36.28	105.03	True	no
143	Aragonite	2.07	1.6235	6	99.91	32.96	1.7949	1.2223	154.09	0.51	1.26	150.58	94.24	137.68	True	no
144	Aragonite	3.96	2.2454	3	1.18	35.00	2.1016	1.752	82.565	1.20	2.46	163.67	138.67	125.37	True	edge
145	Aragonite	1.62	1.4362	3	148.17	34.44	1.9831	1.9067	99.232	0.57	1.07	130.52	66.69	121.86	True	no
146	Aragonite	3.15	2.0027	5	182.51	35.20	3.2657	2.6591	38.509	1.43	2.24	136.82	98.45	106.00	True	no
147	Aragonite	1.8	1.5139	2	57.35	35.10	2.0698	1.8693	48.298	0.74	1.99	38.56	80.58	88.35	True	no
148	Aragonite	1.35	1.3111	1	73.93	34.13	1.4583	1.2373	13.704	0.47	0.80	54.05	134.66	56.91	True	no
149	Aragonite	1.53	1.3957	4	78.06	35.29	1.9615	1.9751	60.643	0.32	0.51	129.05	124.56	139.38	True	no
150	Aragonite	2.16	1.6584	3	92.92	35.71	2.1149	1.6264	111.59	0.94	2.03	25.31	135.80	71.80	True	no
151	Aragonite	2.25	1.6926	5	109.08	34.68	2.5442	2.2595	175.31	0.74	1.26	163.73	90.58	132.91	True	no
152	Aragonite	1.08	1.1726	5	200.92	34.42	1.2273	1.0954	101.31	0.21	0.51	155.47	88.90	99.32	True	no
153	Aragonite	3.87	2.2198	3	214.88	37.88	2.8709	1.6727	89.196	0.90	1.96	0.65	98.79	74.54	True	no
154	Aragonite	1.98	1.5878	0	278.32	35.55	1.9781	1.5521	109.98	0.45	1.29	32.18	79.42	54.80	True	no
155	Aragonite	6.3	2.8322	4	50.99	41.37	4.7589	2.8233	101.54	1.55	2.83	39.55	79.36	86.18	True	no
156	Aragonite	0.99	1.1227	3	84.73	35.45	1.2606	1.2607	131.71	0.43	1.66	112.33	132.80	132.37	True	no
157	Aragonite	1.35	1.3111	3	117.33	36.40	2.1685	2.7356	124.41	0.51	0.94	40.70	127.46	67.45	True	no
158	Aragonite	1.53	1.3957	3	4.76	36.41	2.1353	2.3404	15.554	0.66	0.77	38.42	143.13	103.37	True	no
159	Aragonite	3.69	2.1675	6	45.63	40.90	3.2645	2.2683	103.11	1.00	2.17	57.18	78.09	95.87	True	no
160	Aragonite	2.52	1.7912	5	103.61	38.79	2.8064	2.4546	90.275	0.87	1.37	102.66	14.04	137.43	True	no
161	Aragonite	8.37	3.2645	8	133.85	39.47	4.6888	2.0629	2.2117	1.06	2.73	25.42	51.55	115.04	True	no
162	Aragonite	1.98	1.5878	4	164.32	38.50	1.8614	1.3744	112.66	0.54	1.05	42.58	105.02	94.91	True	no
163	Aragonite	2.07	1.6235	6	186.09	37.26	1.9755	1.4807	60.976	0.53	0.98	72.27	106.73	89.30	True	no
164	Aragonite	1.35	1.3111	1	223.60	36.73	1.9309	2.169	163.89	0.74	1.42	119.10	160.50	122.29	True	no
165	Aragonite	6.3	2.8322	3	234.03	40.06	3.3608	1.4081	165.11	1.01	2.67	117.79	161.09	121.92	True	no
166	Aragonite	2.79	1.8848	5	40.55	38.65	2.0237	1.1529	128.1	1.01	1.71	57.74	82.91	97.39	True	no
167	Aragonite	2.88	1.9149	5	80.56	40.34	2.3818	1.5471	115.55	1.35	2.14	36.83	142.44	67.69	True	no
168	Aragonite	0.99	1.1227	2	89.91	37.36	1.3364	1.4169	74.929	0.27	0.69	38.60	15.71	87.82	True	no
169	Aragonite	3.06	1.9739	4	99.76	39.68	2.4979	1.6015	92.701	0.99	2.18	145.41	95.64	49.53	True	no
170	Aragonite	2.34	1.7261	6	114.38	39.31	2.2326	1.673	90.861	0.74	1.96	118.24	112.05	69.04	True	no
171	Aragonite	1.44	1.3541	5	198.56	38.50	2.015	2.2145	37.483	0.34	0.56	33.58	102.25	87.58	True	no
172	Aragonite	0.9	1.0705	2	84.70	38.90	1.1226	1.0998	120.13	0.21	1.07	14.89	138.31	53.91	True	no
173	Aragonite	0.9	1.0705	3	111.20	38.50	1.2526	1.3693	90	0.56	1.09	9.27	62.91	77.08	True	no
174	Aragonite	1.8	1.5139	4	121.10	39.15	1.689	1.2447	59.089	0.67	1.05	164.28	90.32	132.29	True	no
175	Aragonite	1.08	1.1726	5	151.17	38.75	1.6576	1.9981	148.15	0.52	1.29	112.39	51.11	53.91	True	no
176	Aragonite	1.26	1.2666	4	155.93	39.00	1.5237	1.4472	141.86	0.78	2.34	24.26	47.45	117.59	True	no
177	Aragonite	1.89	1.5513	5	189.00	39.52	1.7553	1.2804	73.363	0.79	0.98	10.81	98.79	74.96	True	no
178	Aragonite	2.34	1.7261	8	201.92	41.19	2.6682	2.3895	95.638	0.41	0.81	34.01	150.32	136.81	True	no
179	Aragonite	4.59	2.4175	5	211.35	42.43	2.8946	1.4337	104.13	0.66	1.32	120.21	98.70	104.65	True	no
180	Aragonite	2.7	1.8541	7	4.77	40.27	2.1568	1.3532	13.581	0.50	0.80	74.23	135.62	115.90	True	no
181	Aragonite	3.87	2.2198	5	74.79	41.14	2.7695	1.5567	144.84	1.23	2.59	160.08	83.50	146.03	True	no
182	Aragonite	1.08	1.1726	3	182.75	39.83	1.4994	1.6349	109.12	0.84	1.50	75.05	17.43	28.22	True	no
183	Aragonite	1.35	1.3111	4	193.07	39.27	1.6345	1.5542	23.123	0.41	0.63	38.61	97.71	69.61	True	no
184	Aragonite	1.8	1.5139	3	224.00	39.30	2.4909	2.7073	1.6865	0.71	1.91	169.94	105.60	165.08	True	no
185	Aragonite	1.8	1.5139	2	12.35	41.45	1.6817	1.234	117.16	0.62	1.34	87.83	131.95	126.15	True	no
186	Aragonite	4.23	2.3207	3	67.91	41.89	2.9953	1.6658	159.9	0.85	2.14	118.40	140.51	126.18	True	no
187	Aragonite	6.12	2.7915	7	93.90	42.88	3.1023	1.2351	150.03	1.02	2.37	42.20	135.02	65.63	True	no
188	Aragonite	1.17	1.2205	3	204.62	41.00	1.5636	1.6411	77.548	0.52	1.41	94.13	44.28	152.80	True	no
189	Aragonite	1.35	1.3111	2	28.67	42.20	1.5829	1.4577	39.083	0.66	1.98	117.09	167.24	3.33	True	no
190	Aragonite	2.52	1.7912	3	88.00	44.36	2.7801	2.4089	90.426	0.56	1.59	116.96	131.95	126.62	True	no
191	Aragonite	2.52	1.7912	4	110.46	42.64	2.3647	1.7428	133.65	0.84	1.78	77.68	39.30	66.30	True	no
192	Aragonite	1.08	1.1726	4	126.08	41.58	1.5204	1.6811	96.642	0.76	1.20	109.45	51.32	57.92	True	no
193	Aragonite	6.75	2.9316	9	156.28	44.43	3.3912	1.3381	8.7419	0.53	1.20	33.29	117.75	81.54	True	no
194	Aragonite	5.49	2.6439	5	223.90	43.74	3.5029	1.7554	4.4053	1.10	3.34	5.39	125.00	17.45	True	no
195	Aragonite	1.98	1.5878	3	19.68	42.77	2.4144	2.3123	32.963	0.99	1.73	127.59	91.80	141.85	True	no
196	Aragonite	0.9	1.0705	4	34.30	42.30	1.2064	1.27	45	0.73	1.00	109.46	65.48	175.15	True	no
197	Aragonite	4.05	2.2708	6	40.00	49.73	5.4708	5.8041	97.236	0.62	1.67	104.63	120.34	171.14	True	no
198	Aragonite	1.26	1.2666	4	123.64	43.00	1.6339	1.6641	118.94	0.54	0.88	159.42	94.22	39.96	True	no
199	Aragonite	0.9	1.0705	4	141.70	42.90	1.5934	2.2157	101.44	0.71	0.90	60.49	84.26	79.78	True	no
200	Aragonite	4.41	2.3696	8	195.20	44.33	2.6048	1.2084	53.151	0.70	1.80	175.82	50.81	70.43	True	no
201	Aragonite	2.34	1.7261	7	206.46	45.38	2.5729	2.2219	81.247	0.83	1.67	179.87	81.05	106.04	True	no
202	Aragonite	7.83	3.1574	6	250.11	45.56	3.6084	1.306	18.446	1.24	2.35	128.37	103.34	170.49	True	no
203	Aragonite	3.06	1.9739	2	0.59	45.65	2.7506	3.8836	92.408	0.45	0.84	151.08	100.24	124.63	True	edge
204	Aragonite	10.8	3.7082	7	13.25	48.78	4.289	1.3377	113.49	1.29	3.45	72.82	133.96	115.04	True	no
205	Aragonite	2.97	1.9446	5	84.55	46.00	2.9413	2.2878	98.487	0.80	1.50	39.55	140.21	66.77	True	no
206	Aragonite	1.08	1.1726	2	116.92	43.42	1.2273	1.0954	101.31	0.64	1.07	143.52	115.85	16.41	True	no
207	Aragonite	17.73	4.7513	13	114.47	52.48	5.1014	1.1528	63.84	1.55	3.96	48.58	13.29	85.68	True	no
208	Aragonite	1.35	1.3111	4	135.80	44.40	1.7013	1.6839	105.58	0.87	1.59	18.59	128.22	3.04	True	no
209	Aragonite	1.35	1.3111	4	164.40	43.87	1.6468	1.5777	111.86	0.46	0.90	52.48	91.61	82.67	True	no
210	Aragonite	8.64	3.3167	8	179.72	47.55	3.6713	1.2252	61.295	0.53	1.55	3.58	121.26	58.82	True	no
211	Aragonite	2.7	1.8541	6	188.23	44.93	2.036	1.2058	83.478	0.38	0.69	16.42	130.74	80.68	True	no
212	Aragonite	0.9	1.0705	3	2.70	45.00	1.719	2.5787	103.35	0.42	0.73	25.86	114.85	63.68	True	no
213	Aragonite	3.51	2.114	4	7.23	48.90	4.4585	4.4479	117.49	0.74	1.65	166.96	54.80	125.92	True	no
214	Aragonite	1.08	1.1726	2	22.83	44.75	1.4465	1.5216	109.6	0.47	1.57	177.50	47.76	119.93	True	no
215	Aragonite	3.51	2.114	4	37.21	48.23	3.8697	3.3507	100.35	0.94	1.69	170.99	9.24	117.51	True	no
216	Aragonite	3.6	2.1409	5	42.63	49.67	5.222	5.9492	95.759	1.11	1.89	166.48	8.52	123.45	True	no
217	Aragonite	7.2	3.0278	8	69.31	47.00	4.8648	2.5816	172.88	1.13	2.15	18.77	132.38	44.22	True	no
218	Aragonite	8.19	3.2292	7	103.66	47.25	4.6723	2.0935	6.0419	2.04	3.35	126.17	65.80	16.02	True	no
219	Aragonite	1.98	1.5878	6	138.82	46.18	1.8797	1.4015	68.479	0.63	1.05	61.52	88.65	82.48	True	no
220	Aragonite	0.9	1.0705	3	174.10	44.20	1.2312	1.3229	116.57	0.48	1.17	17.55	126.71	92.93	True	no
221	Aragonite	4.32	2.3453	4	240.21	45.94	3.5204	2.2532	3.2438	1.06	2.83	7.93	123.42	20.72	True	no
222	Aragonite	0.99	1.1227	0	488.82	44.82	1.1441	1.0385	45	0.13	0.71	27.30	12.98	36.79	True	no
223	Aragonite	1.53	1.3957	3	32.47	46.18	1.6645	1.4222	85.067	0.52	1.20	113.27	56.49	168.51	True	no
224	Aragonite	1.08	1.1726	4	78.25	46.50	1.7887	2.3267	61.932	0.53	0.90	117.66	139.16	124.08	True	no
225	Aragonite	1.71	1.4755	7	128.16	45.84	1.5969	1.1713	135	0.47	1.31	5.97	55.35	125.92	True	no
226	Aragonite	0.9	1.0705	4	132.80	45.10	1.2312	1.3229	26.565	0.73	1.11	45.82	41.94	86.51	True	no
227	Aragonite	1.98	1.5878	4	168.27	46.41	1.8808	1.4032	108.33	0.57	1.33	152.54	88.38	118.33	True	no
228	Aragonite	2.52	1.7912	4	198.64	47.21	2.614	2.1297	65.008	0.59	0.79	95.64	58.78	120.79	True	no
229	Aragonite	4.95	2.5105	5	261.53	47.55	3.1282	1.5526	153.87	1.21	1.92	130.36	103.65	171.34	True	no
230	Aragonite	2.61	1.823	1	268.28	47.83	2.6566	2.1238	95.726	0.72	1.20	95.52	134.42	107.51	True	no
231	Aragonite	1.53	1.3957	3	27.59	47.71	1.8074	1.6769	87.618	0.74	1.69	109.18	37.56	1.29	True	no
232	Aragonite	4.05	2.2708	6	144.58	49.02	2.655	1.3669	102.52	1.00	2.96	58.91	79.50	81.42	True	no
233	Aragonite	1.89	1.5513	3	210.95	47.81	1.8126	1.3653	97.076	0.34	0.85	10.49	54.04	71.58	True	no
234	Aragonite	6.12	2.7915	6	46.69	51.31	4.1131	2.1711	80.516	0.68	1.29	158.00	71.21	173.71	True	no
235	Aragonite	4.41	2.3696	6	79.98	50.31	2.9999	1.6028	43.159	0.80	1.78	163.89	84.78	143.16	True	no
236	Aragonite	4.59	2.4175	7	162.37	48.94	3.3598	1.9316	178.49	0.66	1.38	148.95	135.76	140.26	True	no
237	Aragonite	1.08	1.1726	3	172.50	47.50	1.5296	1.7014	54.217	0.61	1.15	139.25	85.19	120.16	True	no
238	Aragonite	2.34	1.7261	4	202.19	49.69	2.7392	2.5184	60.037	1.09	1.79	3.22	63.44	62.36	True	no
239	Aragonite	2.16	1.6584	4	63.04	50.21	2.497	2.2671	138.58	0.57	1.94	117.66	139.82	123.42	True	no
240	Aragonite	5.94	2.7501	5	90.67	52.11	3.0391	1.2212	133.56	0.90	2.31	164.10	85.11	142.26	True	no
241	Aragonite	1.08	1.1726	3	94.25	49.00	1.3156	1.2587	113.42	0.26	0.90	37.30	139.32	68.81	True	no
242	Aragonite	7.65	3.1209	6	129.59	53.74	4.5554	2.1305	126.74	0.62	1.59	107.64	15.52	30.20	True	no
243	Aragonite	1.71	1.4755	5	133.00	48.68	1.6235	1.2106	90	0.65	1.64	18.41	96.35	72.68	True	no
244	Aragonite	0.99	1.1227	2	151.82	48.45	1.3775	1.5054	131.03	0.47	0.56	56.78	92.96	55.73	True	no
245	Aragonite	2.43	1.759	5	191.48	50.81	2.4834	1.9932	98.534	0.93	1.29	6.17	100.39	72.64	True	no
246	Aragonite	9.09	3.402	8	222.90	52.56	4.839	2.0232	161.05	0.67	1.96	124.36	163.10	127.27	True	no
247	Aragonite	2.25	1.6926	3	226.52	49.20	2.0039	1.4017	113.07	0.68	1.42	126.95	147.84	144.01	True	no
248	Aragonite	3.96	2.2454	5	234.02	50.09	3.3191	2.1849	1.0513	0.69	1.15	146.69	156.25	147.10	True	no
249	Aragonite	2.16	1.6584	4	255.83	50.21	1.7663	1.1344	114.13	0.88	1.87	68.23	67.59	137.54	True	no
250	Aragonite	7.29	3.0466	6	21.11	54.41	3.6256	1.4162	36.878	1.08	2.86	126.73	92.52	141.35	True	no
251	Aragonite	4.14	2.2959	6	35.41	54.00	3.9935	3.0254	103.41	0.63	2.46	101.88	120.23	169.50	True	no
252	Aragonite	7.2	3.0278	8	208.49	52.78	5.3065	3.0717	20.15	1.29	2.81	80.09	124.83	121.78	True	no
253	Aragonite	1.8	1.5139	3	242.25	49.85	1.8263	1.4553	0.56834	0.43	0.71	115.32	161.59	115.41	True	no
254	Aragonite	3.51	2.114	5	51.79	53.10	2.7347	1.6734	70.835	0.71	1.50	22.13	114.23	74.23	True	no
