Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Log_Area,Log_Major,Minor,Log_Minor
4234,Aragonite,2.7702,1.8781,5,177.03,403.82,2.3179,1.5232,170.08,0.82,1.82,145.82,35,65.74,True,no,1.01891951975886,0.840661603348494,1.1951335260365,0.178257916410367
4235,Aragonite,3.0618,1.9744,5,208.5,404.6,2.5721,1.697,125.34,0.55,0.94,107.19,98.2,112.08,True,no,1.11900297831584,0.944722685868389,1.19038917615956,0.174280292447455
4236,Aragonite,1.2393,1.2562,3,213.06,403.12,1.4499,1.3322,119.94,0.48,1.42,139.68,37.02,138.65,True,no,0.214546704088692,0.371494588537011,0.854748603351955,-0.156947884448319
4237,Aragonite,2.2599,1.6963,6,251.87,406.1,2.2009,1.6835,79.029,0.84,1.35,73.15,128.2,39.97,True,no,0.815320564517622,0.788866367618489,1.02680721523013,0.0264541968991325
4238,Aragonite,1.9683,1.5831,5,284.41,403.52,2.0415,1.663,148.45,0.91,2.13,47.72,147.83,146.36,True,no,0.677170226036804,0.713684831777493,0.964144011756062,-0.036514605740689
4239,Aragonite,2.5515,1.8024,5,292.83,404.29,2.3556,1.708,51.434,0.69,1.61,176.67,97.07,94.41,True,no,0.936681421521889,0.856795472088279,1.08316352521651,0.0798859494336104
4240,Aragonite,0.729,0.96343,4,349.5,402.6,1.0835,1.2649,90,0.19,0.4,154.93,33.37,136.92,True,no,-0.316081546973479,0.0801965419942766,0.672819566220581,-0.396278088967756
4241,Aragonite,2.0412,1.6121,6,358.86,403.57,2.2763,1.9937,148.11,0.69,1.57,119.89,77.84,155.29,True,no,0.713537870207679,0.822551317771206,0.896718358740061,-0.109013447563527
4242,Aragonite,2.187,1.6687,2,442.67,403.9,2.2859,1.8766,147.38,0.61,1.06,151.79,47.66,155.74,True,no,0.782530741694631,0.826759819883865,0.956734765300319,-0.0442290781892347
4243,Aragonite,1.0935,1.18,2,33.27,404.33,1.2925,1.1999,95.884,0.61,1.03,3.1,23.28,133.35,True,no,0.0893835611346854,0.256578327400447,0.846034816247582,-0.167194766265762
4244,Aragonite,4.3011,2.3402,6,74.97,408.29,5.1123,4.7724,48.981,1.08,1.92,37.91,56.42,22.35,True,no,1.45887080393819,1.63164940079932,0.841323865970307,-0.172778596861125
4245,Aragonite,1.8225,1.5233,4,97.72,405.32,1.9363,1.6157,118.65,0.7,1.85,97.35,78.12,102.59,True,no,0.600209184900676,0.660778935527215,0.941228115477973,-0.0605697506265393
4246,Aragonite,1.3851,1.328,3,121.68,404.89,2.3542,3.1427,136.95,0.73,1.18,132.24,125.56,147.35,True,no,0.325772339198916,0.856200966996243,0.588352731288761,-0.530428627797327
4247,Aragonite,1.3122,1.2926,5,182.56,404.61,1.6732,1.6757,72.879,1.33,2.81,128.48,54.03,104.35,True,no,0.27170511792864,0.514737960585906,0.784245756633995,-0.243032842657266
4248,Aragonite,1.3851,1.328,2,186.11,405.11,1.6194,1.487,93.919,0.71,1.46,91.05,61.73,86.56,True,no,0.325772339198916,0.482055710269877,0.855316783994072,-0.156283371070961
4249,Aragonite,2.6244,1.828,4,220.97,404.92,2.4604,1.8116,165.79,0.8,1.63,150.74,160.89,147.8,True,no,0.964852298488585,0.900323938352076,1.0666558283206,0.0645283601365092
4250,Aragonite,1.1664,1.2186,4,277.25,403.06,1.7788,2.1305,166.4,0.61,1.36,142,101.38,179.18,True,no,0.153922082272257,0.575938979654404,0.655722959298404,-0.422016897382148
4251,Aragonite,0.9477,1.0985,5,289,404,1.4832,1.8232,75.128,0.39,0.83,95.81,68.53,156.62,True,no,-0.0537172825059879,0.394201915829454,0.638956310679612,-0.447919198335442
4252,Aragonite,1.5309,1.3961,3,302.24,403.95,1.4394,1.0629,140.42,0.71,1.37,7.78,112.21,106.86,True,no,0.425855797755898,0.364226360091567,1.06356815339725,0.0616294376643315
4253,Aragonite,0.729,0.96343,4,307.6,403.1,1.2426,1.6636,25.406,0.5,0.63,73.56,52.74,58.13,True,no,-0.316081546973479,0.217205958647456,0.586673104780299,-0.533287505620935
4254,Aragonite,3.1347,1.9978,9,316.19,404.72,2.6621,1.7756,164.99,1.5,2.82,83.89,107.11,132.88,True,no,1.14253347572604,0.97911528500739,1.17752901844409,0.163418190718648
4255,Aragonite,0.729,0.96343,5,353.2,403.5,1.1946,1.5375,14.698,0.42,1.02,122.77,79.42,155.45,True,no,-0.316081546973479,0.177811401316069,0.610246107483676,-0.493892948289548
4256,Aragonite,2.187,1.6687,5,365.13,406.3,2.3731,2.0225,122.15,0.71,1.35,110.7,143.39,169.78,True,no,0.782530741694631,0.864197117315835,0.921579368758164,-0.0816663756212047
4257,Aragonite,0.8019,1.0105,1,435.36,403.55,1.0851,1.1531,108.43,0.42,0.77,2.02,144.27,0.93,True,no,-0.220771367169154,0.0816721486440249,0.739010229471938,-0.302443515813179
4258,Aragonite,1.5309,1.3961,2,6.62,404.76,1.4787,1.1218,14.036,0.33,0.97,41.93,81.95,100.66,True,no,0.425855797755898,0.391163323397305,1.03530127814973,0.0346924743585937
4259,Aragonite,4.0095,2.2594,4,13.2,408.55,3.5148,2.4199,98.155,1.05,1.97,11.37,110.79,41.95,True,no,1.38866654526495,1.25698262463955,1.1407476954592,0.131683920625395
4260,Aragonite,0.9477,1.0985,4,92.46,404,1.3537,1.5187,152.93,0.66,1.68,17,41.46,102.73,True,no,-0.0537172825059879,0.302841584209603,0.700081258772254,-0.356558866715591
4261,Aragonite,1.0206,1.1399,4,124.36,404.29,1.6333,2.0529,143.56,0.83,1.79,32.88,151.46,63.58,True,no,0.020390689647734,0.490602508076956,0.624869895303986,-0.470211818429223
4262,Aragonite,5.7591,2.7079,4,150.63,409.65,4.0686,2.2575,73.98,1.05,3.01,57.64,147.99,179.65,True,no,1.7507812124995,1.40329895993571,1.41549918891019,0.347482252563783
4263,Aragonite,0.8748,1.0554,3,201.75,404.75,1.1526,1.1926,79.722,0.52,0.84,105.44,60.63,78.66,True,no,-0.133759990179524,0.142020260020429,0.75897969807392,-0.275780250199953
4264,Aragonite,2.6244,1.828,6,260.33,405.44,2.6757,2.1426,163.4,1.06,1.8,138,43.32,28.07,True,no,0.964852298488585,0.984211028358134,0.980827447023209,-0.0193587298695489
4265,Aragonite,1.5309,1.3961,4,326.95,405.29,1.6112,1.3318,26.996,0.59,0.97,2.68,88.81,91.12,True,no,0.425855797755898,0.476979242982161,0.95016137040715,-0.0511234452262625
4266,Aragonite,1.0206,1.1399,4,331,405.93,1.5331,1.8088,116.63,0.62,1.38,119.45,88.9,87.56,True,no,0.020390689647734,0.427291829334271,0.665709999347727,-0.406901139686538
4267,Aragonite,2.0412,1.6121,4,370.5,405.36,2.0281,1.5827,171.4,0.9,1.96,135.81,17.08,159.32,True,no,0.713537870207679,0.707099394177949,1.00645924757162,0.00643847602972988
4268,Aragonite,1.3851,1.328,2,378.11,405.68,1.5944,1.4414,55.308,0.62,1.58,84.53,40.67,50.93,True,no,0.325772339198916,0.466497489916448,0.86872804816859,-0.140725150717532
4269,Aragonite,1.3851,1.328,2,16.42,406.58,1.6406,1.5263,95.582,0.69,1.59,84.65,139.59,93.4,True,no,0.325772339198916,0.495062028586512,0.84426429355114,-0.169289689387597
4270,Aragonite,1.3851,1.328,4,118.79,405.95,2.0169,2.3066,140.99,0.69,1.39,33.65,150.73,63.27,True,no,0.325772339198916,0.701561679160964,0.686746987951807,-0.375789339962048
4271,Aragonite,1.6038,1.429,3,195.32,405.91,1.7901,1.5693,21.266,0.49,0.76,42.51,146.71,89.29,True,no,0.472375813390791,0.582271484214009,0.895927601809955,-0.109895670823218
4272,Aragonite,1.0206,1.1399,4,205.43,406.57,1.6561,2.1106,135,0.48,0.78,42.37,113.68,91.79,True,no,0.020390689647734,0.504465440613308,0.616267133627196,-0.484074750965574
4273,Aragonite,1.3851,1.328,4,230.53,405.89,2.0521,2.3879,7.4331,0.77,1.31,143.16,162.31,104.98,True,no,0.325772339198916,0.718863659064581,0.674967106866137,-0.393091319865666
4274,Aragonite,0.9477,1.0985,4,297,405.77,1.2457,1.2861,73.81,0.35,0.73,50.05,85.72,67.23,True,no,-0.0537172825059879,0.21969762090991,0.760777073131573,-0.273414903415898
4275,Aragonite,1.3851,1.328,4,321,406.58,1.7522,1.741,40.025,0.62,1.55,130.59,62.4,126.19,True,no,0.325772339198916,0.560872141250126,0.790491952973405,-0.23509980205121
4276,Aragonite,1.6767,1.4611,2,339.17,406.78,1.8472,1.5983,117.73,0.76,1.19,94.65,119.35,148.91,True,no,0.516827575961625,0.613670979058148,0.907698137721958,-0.0968434030965234
4277,Aragonite,0.8019,1.0105,3,409.45,406.73,1.8251,3.2626,93.058,0.74,1.45,67.92,146.57,155.32,True,no,-0.220771367169154,0.601634780053838,0.439373185030957,-0.822406147222992
4278,Aragonite,1.3851,1.328,3,418.84,405.95,2.0526,2.3889,42.268,0.9,1.3,66.58,65.67,100.84,True,no,0.325772339198916,0.719107282229477,0.674802689272143,-0.393334943030561
4279,Aragonite,2.1141,1.6407,4,422.24,407.52,2.0224,1.5195,70.918,0.69,1.4,136.59,70.37,71.44,True,no,0.748629190018949,0.704284924970401,1.04534216772152,0.0443442650485481
4280,Aragonite,0.8019,1.0105,4,426.55,405.73,1.3061,1.6709,48.861,0.36,0.64,31.36,51.49,60.11,True,no,-0.220771367169154,0.267045597601339,0.613965240027563,-0.487816964770493
4281,Aragonite,0.8748,1.0554,2,430.83,405.83,1.2969,1.51,45,0.82,1.22,3.83,16.96,176.46,True,no,-0.133759990179524,0.259976801359559,0.674531575294934,-0.393736791539083
4282,Aragonite,1.6038,1.429,1,23.77,408.23,1.7788,1.5495,112.65,0.58,1.43,7.03,114.46,37.35,True,no,0.472375813390791,0.575938979654404,0.901619069035305,-0.103563166263613
4283,Aragonite,1.3122,1.2926,2,30.89,407.39,1.8159,1.9736,147.49,1.23,1.77,131.61,108.21,170.71,True,no,0.27170511792864,0.596581212583614,0.722616884189658,-0.324876094654974
4284,Aragonite,2.5515,1.8024,5,42.37,409.91,2.8637,2.5244,98.73,0.94,1.94,66.47,130.53,72.9,True,no,0.936681421521889,1.05211449500853,0.89098020043999,-0.11543307348664
4285,Aragonite,0.8019,1.0105,3,44.73,406.55,1.4444,2.0433,72.588,0.32,1.06,143.19,115.81,122.81,True,no,-0.220771367169154,0.367694010421166,0.555178620880643,-0.58846537759032
4286,Aragonite,2.4057,1.7502,4,61.09,407.76,2.4186,1.9097,42.001,0.67,1.43,161.51,128.74,10.57,True,no,0.877840921498956,0.883188860369038,0.9946663358968,-0.00534793887008245
4287,Aragonite,1.0206,1.1399,4,65.93,407.43,1.6684,2.1421,104.87,0.61,1.33,43.04,59.92,160.33,True,no,0.020390689647734,0.511865083340653,0.61172380724047,-0.491474393692919
4288,Aragonite,12.539,3.9956,9,95.03,417.19,6.2601,2.4547,120.11,1.97,4.23,98.61,120.24,45.2,True,no,2.5288437872084,1.83419615942531,2.00300314691459,0.694647627783089
4289,Aragonite,2.3328,1.7234,4,96.41,409.91,2.995,3.0199,110.08,1.2,1.9,163.72,76.17,85.78,True,no,0.847069262832202,1.09694423156741,0.77889816360601,-0.249874968735211
4290,Aragonite,1.3851,1.328,4,127.95,408.32,1.9909,2.2475,93.693,0.79,1.59,135.23,35.11,125.99,True,no,0.325772339198916,0.688586797803614,0.695715505550254,-0.362814458604698
4291,Aragonite,1.8954,1.5535,7,171.38,407.31,1.7612,1.2853,24.98,0.52,0.99,98.49,142.52,136.21,True,no,0.639429898053957,0.565995394899462,1.07619804678628,0.0734345031544956
4292,Aragonite,3.2805,2.0437,6,216.84,408.49,2.753,1.8145,179.9,0.97,1.62,9.77,56.93,137.1,True,no,1.1879958498028,1.01269122616047,1.19160915365056,0.175304623642325
4293,Aragonite,0.8019,1.0105,3,254.18,406.55,1.2398,1.5054,131.03,0.46,1.46,123.23,152.44,14.64,True,no,-0.220771367169154,0.214950076285682,0.646797870624294,-0.435721443454836
4294,Aragonite,3.9366,2.2388,7,273.74,409.07,2.4123,1.161,63.4,0.57,1.88,116.1,36.31,141.31,True,no,1.37031740659675,0.880580649240076,1.63188658127099,0.489736757356674
4295,Aragonite,1.0935,1.18,4,282.27,406.73,1.384,1.3757,121.84,0.49,0.91,98.38,38.66,152.81,True,no,0.0893835611346854,0.324977857195478,0.790101156069364,-0.235594296060792
4296,Aragonite,2.5515,1.8024,6,305.51,408.54,1.9346,1.1521,81.161,0.67,2.13,72.44,76,72.9,True,no,0.936681421521889,0.65990058676631,1.31887728729453,0.276780834755579
4297,Aragonite,0.729,0.96343,3,312.6,406.1,1.2374,1.6496,139.84,0.94,1.29,13.69,136.37,88.73,True,no,-0.316081546973479,0.213012404114751,0.589138516243737,-0.52909395108823
4298,Aragonite,0.9477,1.0985,3,351.38,407.23,1.4516,1.7462,139.45,0.7,1.6,127.07,79.45,159.44,True,no,-0.0537172825059879,0.372666396356778,0.652865803251584,-0.426383678862766
4299,Aragonite,1.2393,1.2562,5,396.65,406.06,1.8078,2.0712,4.3078,0.47,1.1,105.37,74.48,18.78,True,no,0.214546704088692,0.592110636382174,0.685529372718221,-0.377563932293482
4300,Aragonite,5.1759,2.5671,4,436.79,408.63,3.4471,1.8031,23.249,0.74,2,74.82,35.61,176.43,True,no,1.64401323707379,1.2375332978479,1.5015230193496,0.406479939225894
4301,Aragonite,3.4263,2.0887,4,9.21,411.81,3.1826,2.3218,102.52,0.69,1.38,114.81,114.78,77.49,True,no,1.23148096174253,1.15769847279395,1.07657261358638,0.0737824889485876
4302,Aragonite,2.6244,1.828,4,37.67,409.78,2.3125,1.6003,109,0.66,1.21,107.21,121.48,110.52,True,no,0.964852298488585,0.838329190404443,1.13487567567568,0.126523108084142
4303,Aragonite,2.1141,1.6407,5,50.41,409,2.6231,2.5562,143.45,0.77,1.78,114.07,15.57,39.06,True,no,0.748629190018949,0.964356824443194,0.805954786321528,-0.215727634424245
4304,Aragonite,0.8019,1.0105,2,101.09,407.64,1.3056,1.6695,64.736,1.13,1.84,34.7,94.13,106.28,True,no,-0.220771367169154,0.266662705227706,0.614200367647059,-0.48743407239686
4305,Aragonite,0.8748,1.0554,3,113.67,407.25,1.1306,1.1477,19.805,0.25,0.63,178.61,56.38,88.01,True,no,-0.133759990179524,0.122748465259053,0.773748452149301,-0.256508455438578
4306,Aragonite,1.0206,1.1399,4,116.71,408.29,1.4173,1.5458,98.51,0.42,0.88,110.71,57.41,105.55,True,no,0.020390689647734,0.348753653190723,0.720101601636915,-0.328362963542989
4307,Aragonite,20.339,5.0889,11,238.37,418.36,7.6134,2.2383,61.699,1.51,4.71,48.76,51.25,2.87,True,no,3.01254022520336,2.02990985264879,2.67147398008774,0.982630372554571
4308,Aragonite,0.8019,1.0105,3,267.82,407.36,1.3599,1.8113,127.87,0.9,1.29,102.95,89.03,80.25,True,no,-0.220771367169154,0.307411167632776,0.589675711449371,-0.52818253480193
4309,Aragonite,0.8019,1.0105,3,280,408.27,1.3599,1.8113,105.26,0.48,0.98,48.68,148.29,146.86,True,no,-0.220771367169154,0.307411167632776,0.589675711449371,-0.52818253480193
4310,Aragonite,0.8748,1.0554,3,309.5,407.92,1.5267,2.0927,103.34,0.48,1.27,84.51,70.65,60.72,True,no,-0.133759990179524,0.42310854328076,0.573000589506779,-0.556868533460284
4311,Aragonite,0.8019,1.0105,4,355.36,408.18,1.4199,1.9746,117.04,0.51,1.07,95.87,137.81,148.45,True,no,-0.220771367169154,0.350586446598175,0.564758081555039,-0.571357813767329
4312,Aragonite,0.8748,1.0554,3,358.5,407.5,1.3766,1.7014,144.22,0.33,0.54,158.87,34.41,132.81,True,no,-0.133759990179524,0.319616690982127,0.635478715676304,-0.453376681161651
4313,Aragonite,0.8019,1.0105,3,382.55,407.82,1.1254,1.2405,142.31,0.37,0.66,78.41,140.15,104.4,True,no,-0.220771367169154,0.118138528017042,0.712546650079972,-0.338909895186196
4314,Aragonite,1.5309,1.3961,5,390.76,407.95,1.8521,1.7597,159.73,0.58,0.74,159.46,146.05,22.33,True,no,0.425855797755898,0.616320130446619,0.826575238917985,-0.190464332690721
4315,Aragonite,0.8748,1.0554,2,412.75,407.67,1.1306,1.1477,109.81,0.12,0.54,99.44,126.22,16.01,True,no,-0.133759990179524,0.122748465259053,0.773748452149301,-0.256508455438578
4316,Aragonite,4.374,2.3599,3,142.57,411.3,2.698,1.307,24.972,1.19,3.07,58.35,31.76,1.26,True,no,1.47567792225458,0.992510757785564,1.62120088954781,0.483167164469012
4317,Aragonite,3.0618,1.9744,6,178.62,409.52,2.504,1.6084,148.29,0.91,2,142.15,50.65,10.83,True,no,1.11900297831584,0.917889453237852,1.22276357827476,0.201113525077992
4318,Aragonite,2.3328,1.7234,4,202.03,409.34,2.0499,1.4148,155.54,0.81,1.77,17,51.84,141.22,True,no,0.847069262832202,0.717791011472705,1.13800673203571,0.129278251359497
4319,Aragonite,5.3946,2.6208,5,224.07,411.92,3.449,1.7318,16.201,1.76,3.45,29.89,57.55,19.36,True,no,1.68539845323665,1.2380843339547,1.56410553783705,0.447314119281941
4320,Aragonite,3.8637,2.218,6,233.55,411.49,2.9425,1.7601,45.377,1,2.66,47.13,118.74,18.75,True,no,1.3516252735846,1.07925956015229,1.31306711979609,0.272365713432303
4321,Aragonite,1.8954,1.5535,5,286.27,408.81,2.0099,1.674,12.045,0.7,1.32,9.89,42.07,127.49,True,no,0.639429898053957,0.698084969589569,0.943031991641375,-0.0586550715356117
4322,Aragonite,1.7496,1.4925,4,293.75,409.54,1.7629,1.3951,79.338,0.8,1.98,127.07,106.79,113.45,True,no,0.559387190380421,0.566960180309561,0.992455612910545,-0.00757298992913958
4323,Aragonite,0.8019,1.0105,4,374.27,408.91,1.1509,1.2973,104.15,0.57,0.8,104.86,117.27,108.56,True,no,-0.220771367169154,0.140544244992308,0.696759058128421,-0.361315612161462
4324,Aragonite,0.8019,1.0105,3,407.82,409.45,1.3862,1.8821,98.13,0.69,1.35,56.82,49.92,89.37,True,no,-0.220771367169154,0.326566190501747,0.578487952676381,-0.547337557670901
4325,Aragonite,2.7702,1.8781,3,107.45,411.11,2.1816,1.3494,139.51,0.69,1.38,97.14,78.42,101.39,True,no,1.01891951975886,0.780058552549242,1.26980198019802,0.238860967209619
4326,Aragonite,3.8637,2.218,5,122.23,412.43,2.5779,1.3509,98.434,2.05,3.73,109.45,51.92,102.67,True,no,1.3516252735846,0.94697511400515,1.49877807517747,0.404650159579447
4327,Aragonite,1.458,1.3625,3,135.95,411.15,2.367,3.018,52.488,0.9,1.6,53.36,35.17,6.95,True,no,0.377065633586466,0.861623330531847,0.615969581749049,-0.484557696945381
4328,Aragonite,0.729,0.96343,3,153.9,409.7,1.3833,2.0616,74.745,0.97,1.48,55.38,33.25,178.61,True,no,-0.316081546973479,0.324471948898633,0.527000650618087,-0.640553495872111
4329,Aragonite,2.2599,1.6963,6,258.45,410.48,2.017,1.4138,128,0.72,1.91,101.31,37.31,11.7,True,no,0.815320564517622,0.701611258972075,1.12042637580565,0.113709305545547
4330,Aragonite,1.5309,1.3961,6,298.9,410.29,1.7469,1.5655,117.88,0.6,1.09,70,48.03,110.24,True,no,0.425855797755898,0.557842788529047,0.876352395672334,-0.131986990773149
4331,Aragonite,1.7496,1.4925,6,316.5,411.17,2.1788,2.131,124.93,0.45,1.91,63.43,108.84,84.38,True,no,0.559387190380421,0.778774266527382,0.80301083165045,-0.219387076146961
4332,Aragonite,0.8019,1.0105,3,327.36,408.91,1.2028,1.4169,15.071,0.36,0.55,73.76,97.92,97.7,True,no,-0.220771367169154,0.184652172132237,0.666694379780512,-0.405423539301391
4333,Aragonite,0.729,0.96343,2,347.5,409.6,1.0835,1.2649,90,0.45,0.74,100.13,138.81,148.17,True,no,-0.316081546973479,0.0801965419942766,0.672819566220581,-0.396278088967756
4334,Aragonite,1.1664,1.2186,4,362.94,409.13,1.5005,1.5161,6.154,1.07,2.16,136.56,154.91,3.4,True,no,0.153922082272257,0.405798385898285,0.77734088637121,-0.251876303626028
4335,Aragonite,1.0935,1.18,4,371.27,410.07,1.4322,1.4733,117.55,0.35,0.93,12.4,154.95,2.79,True,no,0.0893835611346854,0.359211723590702,0.763510682865522,-0.269828162456017
4336,Aragonite,2.916,1.9269,3,397.63,411.3,2.4493,1.6158,121.43,0.73,1.28,110.71,114.71,126.81,True,no,1.07021281414641,0.895802269446819,1.19054423712898,0.174410544699593
4337,Aragonite,0.8019,1.0105,2,401.64,409.27,1.1508,1.2971,66.801,0.53,0.66,136.72,104.81,107.59,True,no,-0.220771367169154,0.140457352695256,0.69681960375391,-0.36122871986441
4338,Aragonite,1.0206,1.1399,2,404.43,410.5,1.3651,1.434,90,0.98,1.53,130.8,86.44,37.91,True,no,0.020390689647734,0.311227686026795,0.747637535711669,-0.290836996379061
4339,Aragonite,0.8019,1.0105,3,425.36,409.73,1.1508,1.2971,66.801,0.22,0.37,100.82,57.61,91.85,True,no,-0.220771367169154,0.140457352695256,0.69681960375391,-0.36122871986441
4340,Aragonite,2.7702,1.8781,1,1.89,411.53,1.7117,1.6614,103.75,0.88,1.85,133.01,14.74,134.73,True,edge,1.01891951975886,0.537487028719482,1.61839107320208,0.48143249103938
4341,Aragonite,1.8225,1.5233,3,18.12,411.8,1.7559,1.3287,76.609,0.68,1.65,114.97,82.41,1.88,True,no,0.600209184900676,0.562981545983148,1.03792926704254,0.0372276389175282
4342,Aragonite,0.8019,1.0105,3,46.09,410.64,1.2028,1.4169,74.929,0.4,0.85,21.09,93.31,28.68,True,no,-0.220771367169154,0.184652172132237,0.666694379780512,-0.405423539301391
4343,Aragonite,2.6244,1.828,5,63.22,412.11,2.1244,1.3506,20.322,0.78,1.92,117.68,125.72,81.42,True,no,0.964852298488585,0.753489409566107,1.23536057239691,0.211362888922478
4344,Aragonite,1.5309,1.3961,5,155.33,412.05,2.1166,2.2984,54.483,1.27,2.1,53.93,148.7,179.98,True,no,0.425855797755898,0.749811027677487,0.723282623074742,-0.323955229921589
4345,Aragonite,1.5309,1.3961,5,164.9,411.9,2.2803,2.6676,60.942,0.74,1.06,23.48,106.2,154.63,True,no,0.425855797755898,0.824307013257967,0.671359031706354,-0.398451215502069
4346,Aragonite,0.9477,1.0985,4,175.08,411.54,1.4679,1.7857,113.2,0.46,0.89,145.4,68.16,70.66,True,no,-0.0537172825059879,0.383832807981051,0.645616186388719,-0.437550090487038
4347,Aragonite,12.612,4.0072,7,198.81,416.13,5.2351,1.7067,140.4,2.24,4.69,140.39,139.35,34.61,True,no,2.53464874168281,1.65538594633681,2.40912303489905,0.879262795346006
4348,Aragonite,1.8225,1.5233,6,208.52,411.6,2.0504,1.8118,112.1,0.69,1.42,7.64,72.72,99.67,True,no,0.600209184900676,0.718034896067724,0.888850955911042,-0.117825711167048
4349,Aragonite,2.2599,1.6963,5,266.68,411.87,1.95,1.3215,138.32,0.6,1.53,96.45,49.35,62.7,True,no,0.815320564517622,0.667829372575655,1.15892307692308,0.147491191941966
4350,Aragonite,1.2393,1.2562,4,320.94,410.59,1.5572,1.5367,155.1,0.31,0.89,5.3,82.53,87.81,True,no,0.214546704088692,0.442889336754164,0.79585152838428,-0.228342632665472
4351,Aragonite,3.3534,2.0663,7,329.2,413.13,2.094,1.027,139.92,1.19,1.84,4.88,99.85,87.22,True,no,1.20997475652157,0.739076112448345,1.60143266475645,0.470898644073225
4352,Aragonite,0.729,0.96343,3,335.2,410.5,1.1274,1.3693,90,0.41,1.16,52.77,171.5,57.3,True,no,-0.316081546973479,0.119914096665338,0.646620542841937,-0.435995643638816
4353,Aragonite,1.6038,1.429,5,339.77,411.32,2.0252,2.0086,170.2,0.86,1.49,170.63,131.45,170.22,True,no,0.472375813390791,0.705668461113617,0.791921785502666,-0.233292647722826
4354,Aragonite,4.8843,2.4938,3,386.42,412.67,3.2145,1.6616,165.15,1.47,2.67,104.56,47.84,23.88,True,no,1.58602597942344,1.1676718245996,1.51945870275315,0.418354154823837
