Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain
3241	Aragonit	5.2992	2.5975	9	495.53	676.61	3.4067	1.7201	165.8	0.81	4.40	166.95	157.73	163.85	True	no
3242	Aragonit	0.5328	0.82364	4	736.92	668.16	1.4476	3.0891	32.074	0.67	1.51	147.47	144.62	113.85	True	no
3243	Aragonit	2.2464	1.6912	6	729.53	673.17	2.1294	1.5854	159.32	1.06	3.66	143.60	136.40	119.16	True	no
3244	Aragonit	3.1824	2.0129	8	617.25	685.10	4.4074	4.794	108.65	0.65	1.88	89.42	163.66	44.04	True	no
3245	Aragonit	0.3168	0.63511	3	699.18	670.05	0.6995	1.213	89.336	0.83	1.39	116.10	12.74	98.54	True	no
3246	Aragonit	0.8064	1.0133	5	743.86	673.07	1.2148	1.4372	95.845	0.86	2.28	148.38	144.09	178.32	True	no
3247	Aragonit	0.1728	0.46906	1	918.08	669.00	0.51983	1.2282	116.19	0.81	1.85	122.51	110.93	0.22	True	no
3248	Aragonit	0.5616	0.84561	3	516.87	672.03	1.269	2.252	112.64	0.77	1.25	6.30	22.38	62.83	True	no
3249	Aragonit	1.1376	1.2035	4	572.01	672.01	1.747	2.107	17.082	0.89	1.62	29.97	16.22	87.64	True	no
3250	Aragonit	1.0224	1.1409	4	859.13	672.51	1.483	1.6895	173.47	0.94	1.98	125.84	105.75	9.21	True	no
3251	Aragonit	0.3744	0.69044	4	718.85	673.04	0.91391	1.7521	109.62	0.80	1.17	78.29	68.21	25.21	True	no
3252	Aragonit	2.0016	1.5964	7	808.48	674.24	1.8342	1.32	159.26	0.93	2.37	121.13	132.73	49.93	True	no
3253	Aragonit	0.1584	0.44909	0	848.36	670.09	0.53457	1.4169	164.93	0.42	1.26	117.76	104.25	74.25	True	no
3254	Aragonit	0.3312	0.64938	3	871.35	672.61	0.99104	2.3291	51.581	1.00	1.48	128.34	103.77	8.46	True	no
3255	Aragonit	3.4416	2.0933	5	916.17	676.46	3.2452	2.4033	7.4251	0.76	2.54	122.92	111.68	120.10	True	no
3256	Aragonit	1.7568	1.4956	7	580.78	678.71	2.0641	1.9046	115.13	0.47	1.22	1.84	9.98	125.21	True	no
3257	Aragonit	0.144	0.42819	2	685.50	671.20	0.60493	1.9959	42.855	0.70	1.06	24.94	7.81	16.39	True	no
3258	Aragonit	0.6336	0.89818	6	688.27	673.95	0.97923	1.1886	44.588	0.78	1.52	35.75	9.14	62.70	True	no
3259	Aragonit	2.4336	1.7603	5	713.08	678.04	2.4139	1.8806	142.1	1.53	2.42	139.46	152.26	76.40	True	no
3260	Aragonit	0.144	0.42819	2	757.80	671.00	0.48158	1.2649	90	0.20	1.02	124.93	140.95	0.52	True	no
3261	Aragonit	3.744	2.1833	7	884.20	678.65	3.7211	2.9047	18.554	0.94	2.18	124.77	101.41	140.72	True	no
3262	Aragonit	0.3456	0.66335	2	939.75	672.88	0.9899	2.2269	40.006	0.58	1.36	124.61	125.13	15.71	True	no
3263	Aragonit	1.2096	1.241	4	561.70	679.68	1.8322	2.1797	84.595	0.78	1.90	17.29	16.35	46.70	True	no
3264	Aragonit	0.1584	0.44909	2	739.55	672.45	0.53834	1.437	45	0.58	1.56	148.70	143.39	114.38	True	no
3265	Aragonit	0.144	0.42819	1	816.90	672.80	0.49249	1.3229	116.57	0.58	0.97	125.58	126.15	5.79	True	no
3266	Aragonit	0.288	0.60555	2	879.65	672.80	0.70876	1.3699	12.228	0.49	1.05	121.21	101.57	75.82	True	no
3267	Aragonit	1.3536	1.3128	4	590.30	680.06	1.5706	1.4313	78.035	0.76	1.78	83.94	162.82	81.57	True	no
3268	Aragonit	0.3024	0.62051	2	639.67	675.14	0.66528	1.1495	67.328	0.40	1.57	108.53	163.03	166.94	True	no
3269	Aragonit	1.0224	1.1409	2	796.93	676.30	1.2719	1.2427	30.692	0.85	1.47	132.93	135.41	15.71	True	no
3270	Aragonit	0.2016	0.50664	2	845.43	674.36	0.85754	2.8649	116.57	0.67	1.38	118.29	103.96	73.87	True	no
3271	Aragonit	0.3456	0.66335	5	865.42	675.21	1.1214	2.8577	40.304	0.58	1.18	126.48	116.08	58.39	True	no
3272	Aragonit	0.3168	0.63511	3	941.55	675.50	0.89328	1.9782	40.053	0.57	1.31	124.61	126.17	72.74	True	no
3273	Aragonit	0.2448	0.55829	3	676.12	675.24	0.81576	2.1351	64.822	0.63	0.82	145.25	162.29	46.63	True	no
