Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
1506	Aragonite	0.99	1.1227	3	195.18	143.91	1.3233	1.3892	121.39	0.18	0.47	150.37	65.57	130.45	True	no
1507	Calcite	3.96	2.2454	6	247.82	145.75	2.9727	1.7526	98.363	0.71	1.32	66.31	6.42	55.12	True	no
1508	Aragonite	2.07	1.6235	3	287.30	145.17	1.9136	1.3894	89.616	0.68	1.42	132.23	42.54	89.49	True	no
1509	Aragonite	0.9	1.0705	1	342.80	144.10	1.5898	2.2057	69.825	0.09	0.44	64.40	99.18	161.54	True	no
1510	Aragonite	0.9	1.0705	2	345.30	144.40	1.5698	2.1506	85.236	0.17	0.67	94.81	40.92	148.74	True	no
1511	Aragonite	2.43	1.759	3	349.30	145.07	2.0191	1.3177	158.01	0.94	1.60	128.62	33.04	110.78	True	no
1512	Aragonite	0.99	1.1227	4	366.91	143.64	1.3364	1.4169	105.07	0.27	0.30	62.55	78.83	135.40	True	no
1513	Aragonite	0.9	1.0705	3	406.50	143.60	1.2752	1.419	144.65	0.29	0.33	92.58	64.39	92.19	True	no
1514	Aragonite	1.44	1.3541	3	18.63	144.56	1.514	1.2502	113.74	0.53	0.61	13.47	82.50	87.13	True	no
1515	Calcite	3.06	1.9739	4	130.41	145.21	3.1971	2.6235	166.5	0.72	1.41	88.14	99.29	3.04	True	no
1516	Calcite	4.32	2.3453	3	156.60	147.79	3.3641	2.0575	66.001	0.48	0.76	31.37	142.79	47.15	True	no
1517	Aragonite	0.9	1.0705	1	175.20	144.00	1.2039	1.2649	90	0.11	0.57	91.44	47.30	117.35	True	no
1518	Calcite	2.07	1.6235	5	188.78	145.87	1.7509	1.1631	155.51	0.61	1.08	1.32	99.14	1.21	True	no
1519	Calcite	2.88	1.9149	5	259.31	144.53	2.6947	1.9802	173.62	0.22	0.83	100.17	84.97	14.21	True	no
1520	Aragonite	2.16	1.6584	5	376.58	145.33	2.1724	1.716	38.157	0.52	0.85	72.02	82.23	130.39	True	no
1521	Aragonite	1.35	1.3111	3	388.07	145.67	1.8367	1.9625	95.414	0.45	1.19	101.92	47.05	130.79	True	no
1522	Aragonite	5.58	2.6655	5	403.47	149.23	4.2903	2.5908	112.94	0.73	1.96	103.73	60.48	90.39	True	no
1523	Aragonite	10.62	3.6772	3	415.02	148.27	2.889	1.2345	61.403	1.27	3.04	176.70	76.32	79.55	True	edge
1524	Aragonite	0.99	1.1227	1	32.73	145.73	1.3197	1.3817	135	0.10	0.13	76.52	99.41	83.43	True	no
1525	Aragonite	2.79	1.8848	2	82.87	148.06	2.2132	1.3789	84.869	0.80	1.40	112.11	54.66	7.61	True	no
1526	Calcite	4.14	2.2959	4	104.96	146.46	2.7366	1.4208	172.21	0.57	1.63	42.25	96.88	103.33	True	no
1527	Calcite	11.16	3.7695	11	108.02	151.96	6.8456	3.298	47.039	0.65	1.92	141.90	73.79	96.56	True	no
1528	Calcite	3.69	2.1675	3	161.73	147.71	2.6266	1.4685	30.279	0.58	0.99	102.23	77.34	77.07	True	no
1529	Calcite	4.59	2.4175	5	183.02	147.98	2.6792	1.2282	63.832	0.47	1.31	26.58	93.16	66.18	True	no
1530	Calcite	5.04	2.5332	7	197.80	147.88	3.8312	2.2873	2.5038	0.47	1.35	7.52	13.54	36.22	True	no
1531	Calcite	18.45	4.8468	8	237.00	150.57	5.7956	1.4298	151.77	0.90	2.65	50.36	119.94	38.08	True	no
1532	Calcite	2.07	1.6235	5	252.61	146.04	1.9596	1.457	64.139	0.38	0.70	19.67	94.90	7.08	True	no
1533	Calcite	1.44	1.3541	2	266.00	145.75	1.8698	1.9069	158.2	0.33	0.39	69.61	134.17	110.46	True	no
1534	Aragonite	2.34	1.7261	2	292.23	146.92	2.2288	1.6673	86.475	0.89	1.51	177.64	41.62	78.12	True	no
1535	Aragonite	1.53	1.3957	2	337.06	146.71	2.0102	2.0743	55.651	0.33	0.72	173.99	17.43	69.31	True	no
1536	Aragonite	1.98	1.5878	4	362.95	145.91	1.8203	1.3144	5.5957	0.86	1.29	118.20	39.17	112.86	True	no
1537	Aragonite	1.26	1.2666	2	28.29	147.43	1.6627	1.7231	107.98	0.49	0.99	79.99	103.67	81.79	True	no
1538	Calcite	1.17	1.2205	3	223.54	146.54	1.4928	1.4959	156.7	0.30	0.57	172.63	51.47	101.18	True	no
1539	Aragonite	1.08	1.1726	2	283.92	146.33	1.3054	1.2393	124.72	0.08	0.23	64.66	110.47	136.03	True	no
1540	Aragonite	1.35	1.3111	3	17.60	148.47	1.7362	1.7537	113.91	0.49	0.76	65.43	54.84	85.33	True	no
1541	Calcite	0.9	1.0705	4	92.50	147.50	1.6754	2.4495	45	0.47	1.00	150.31	131.95	15.47	True	no
1542	Calcite	3.96	2.2454	5	98.82	149.16	2.9793	1.7605	152.31	0.41	0.88	139.45	9.08	36.66	True	no
1543	Calcite	8.28	3.2469	6	124.26	150.08	3.7185	1.3116	167.64	0.59	2.02	80.62	138.11	119.91	True	no
1544	Calcite	4.5	2.3937	4	257.52	151.64	4.0051	2.7997	120.52	0.67	2.14	98.61	142.75	23.10	True	no
1545	Aragonite	3.51	2.114	9	327.10	153.44	3.8007	3.2323	91.781	0.75	1.47	105.29	56.87	138.21	True	no
1546	Aragonite	0.99	1.1227	2	355.55	147.82	1.3775	1.5054	41.028	0.07	0.09	42.42	100.98	148.80	True	no
1547	Aragonite	1.98	1.5878	5	356.32	149.91	2.5788	2.6378	41.084	0.71	1.42	162.73	32.13	70.27	True	no
1548	Aragonite	0.9	1.0705	2	368.20	147.30	1.3354	1.5562	39.116	0.49	0.61	67.44	98.02	105.37	True	no
1549	Aragonite	2.07	1.6235	3	372.57	149.30	1.9241	1.4047	97.262	0.56	1.05	30.85	116.46	125.06	True	no
1550	Aragonite	0.99	1.1227	3	386.00	147.82	1.4308	1.6241	125.01	0.39	0.67	59.93	97.87	149.46	True	no
1551	Aragonite	1.35	1.3111	4	407.20	147.80	1.5849	1.4613	92.45	0.50	1.40	105.31	63.48	88.69	True	no
1552	Aragonite	1.53	1.3957	0	2.53	150.00	1.9972	2.0475	75.969	0.50	0.59	123.94	105.58	80.87	True	no
1553	Aragonite	1.53	1.3957	3	13.00	149.24	1.6668	1.4262	99.689	0.43	0.88	66.56	102.90	65.78	True	no
1554	Aragonite	0.9	1.0705	1	169.20	148.00	1.2039	1.2649	90	0.16	0.73	144.69	159.65	39.91	True	no
1555	Calcite	4.77	2.4644	6	222.00	149.45	3.8523	2.4435	174.07	0.60	2.13	63.80	27.99	31.14	True	no
1556	Calcite	7.83	3.1574	6	265.23	150.34	4.2664	1.8258	178.91	0.63	1.33	82.13	107.20	115.66	True	no
1557	Aragonite	4.32	2.3453	4	306.27	152.08	3.338	2.0257	84.818	0.54	0.84	86.31	71.22	118.94	True	no
1558	Aragonite	1.53	1.3957	2	316.18	149.12	1.6049	1.3221	177.49	0.48	0.71	50.47	100.46	129.05	True	no
1559	Aragonite	2.34	1.7261	5	410.58	151.46	2.3182	1.8038	129.32	0.81	1.85	58.15	85.79	108.41	True	no
1560	Calcite	4.05	2.2708	7	133.53	151.22	2.6252	1.3365	119	0.74	1.87	157.21	157.76	51.53	True	no
1561	Calcite	3.33	2.0591	5	188.32	151.11	2.7825	1.8261	29.896	0.44	1.24	157.83	92.38	39.77	True	no
1562	Aragonite	1.17	1.2205	2	338.54	150.85	1.7375	2.0265	90.196	0.34	0.67	60.69	109.41	162.66	True	no
1563	Aragonite	8.28	3.2469	4	345.65	156.36	4.9981	2.3696	69.247	1.45	3.06	51.34	67.16	143.73	True	no
1564	Aragonite	3.78	2.1938	7	374.57	153.07	3.4564	2.4822	44.465	0.88	1.44	81.10	76.04	130.41	True	no
1565	Aragonite	0.9	1.0705	2	381.50	149.00	1.3679	1.633	153.43	0.18	0.51	55.26	95.79	146.16	True	no
1566	Aragonite	0.9	1.0705	2	15.80	150.70	1.3696	1.637	108.22	0.44	0.72	81.59	95.22	54.38	True	no
1567	Aragonite	1.53	1.3957	1	26.82	151.06	1.5632	1.2544	116.12	0.42	0.84	2.61	80.55	72.90	True	no
1568	Calcite	5.67	2.6869	5	117.32	153.40	3.6817	1.8776	129.23	0.41	1.28	42.78	96.71	103.43	True	no
1569	Calcite	7.38	3.0654	4	165.98	154.00	3.3441	1.1901	97.7	0.61	0.94	153.56	40.26	76.58	True	no
1570	Calcite	28.44	6.0176	10	200.07	156.70	9.1728	2.3236	2.3797	0.70	1.80	96.20	105.95	14.26	True	no
1571	Calcite	3.78	2.1938	5	213.67	151.14	3.3215	2.2923	168.83	0.33	0.90	35.35	32.41	6.51	True	no
1572	Calcite	15.3	4.4137	7	250.06	158.55	5.5237	1.5662	65.34	0.86	1.83	53.45	94.99	118.67	True	no
1573	Aragonite	0.99	1.1227	3	301.36	151.09	1.6568	2.1777	85.269	0.40	0.87	36.34	31.22	78.35	True	no
1574	Aragonite	0.9	1.0705	4	303.20	151.90	1.7574	2.6951	85.203	0.76	1.21	120.23	58.82	54.36	True	no
1575	Aragonite	0.99	1.1227	2	320.64	150.45	1.2056	1.1531	108.43	0.38	0.61	108.38	57.72	112.79	True	no
1576	Aragonite	2.7	1.8541	6	322.53	153.90	2.675	2.0814	76.279	0.48	1.03	74.60	53.63	138.22	True	no
1577	Aragonite	0.99	1.1227	2	392.55	150.73	1.3992	1.5532	87.801	0.38	0.88	68.10	91.23	120.72	True	no
1578	Aragonite	2.97	1.9446	6	394.24	153.09	2.0399	1.1004	66.908	0.97	1.85	7.91	119.21	104.06	True	no
1579	Aragonite	2.43	1.759	3	400.78	153.74	2.8198	2.5699	108.26	0.43	0.83	105.02	57.10	91.21	True	no
1580	Calcite	16.02	4.5163	9	96.48	159.00	6.7324	2.2221	110.61	0.58	1.58	19.06	84.63	75.04	True	no
1581	Aragonite	3.06	1.9739	5	339.29	153.59	2.283	1.3377	179.93	0.73	1.44	58.35	86.07	138.08	True	no
1582	Aragonite	1.8	1.5139	4	359.40	152.55	2.1951	2.1024	67.245	0.40	0.69	75.71	70.22	128.03	True	no
1583	Calcite	0.9	1.0705	4	84.70	152.70	1.2064	1.27	45	0.33	0.65	155.49	105.03	50.25	True	no
1584	Calcite	0.9	1.0705	4	138.30	152.30	1.2064	1.27	45	0.28	0.61	87.46	63.24	83.87	True	no
1585	Calcite	3.69	2.1675	5	279.02	155.44	3.3734	2.4221	143.58	0.61	1.06	37.96	139.41	26.30	True	no
1586	Aragonite	0.99	1.1227	2	310.18	153.00	1.3064	1.354	90	0.42	0.57	117.20	56.63	125.71	True	no
1587	Aragonite	1.44	1.3541	4	313.13	153.00	1.6457	1.4771	90	0.24	0.28	80.89	61.44	107.46	True	no
1588	Aragonite	0.9	1.0705	3	324.80	155.10	2.8221	6.9503	85.076	0.52	1.16	43.58	129.75	138.25	True	no
1589	Aragonite	3.96	2.2454	5	366.20	155.25	2.5348	1.2743	136	0.55	1.12	81.84	43.61	114.88	True	no
1590	Aragonite	1.98	1.5878	3	379.50	153.73	2.2407	1.9915	98.783	0.43	1.39	163.10	31.12	76.26	True	no
1591	Aragonite	3.24	2.0311	4	385.33	155.11	2.8704	1.9973	63.701	0.39	0.71	33.14	105.57	140.18	True	no
1592	Calcite	2.34	1.7261	2	79.62	154.88	2.3745	1.8924	77.923	0.43	1.80	124.39	127.24	112.41	True	no
1593	Calcite	6.48	2.8724	4	86.26	158.01	4.4422	2.3917	55.961	0.67	1.76	95.66	79.80	59.78	True	no
1594	Calcite	6.84	2.9511	5	110.07	158.22	3.8466	1.699	59.429	0.90	2.22	35.28	120.28	71.77	True	no
1595	Calcite	1.53	1.3957	4	141.35	153.59	1.8441	1.7457	26.591	0.31	0.48	167.66	87.45	10.60	True	no
1596	Calcite	7.65	3.1209	8	157.67	156.09	4.8713	2.4363	153.85	0.69	1.42	39.94	64.76	39.61	True	no
1597	Calcite	7.56	3.1025	6	182.08	159.25	4.479	2.0841	95.533	0.99	1.82	76.74	97.08	56.82	True	no
1598	Calcite	8.73	3.334	7	220.12	158.44	4.3254	1.6831	37.522	1.09	2.42	155.49	24.17	51.23	True	no
1599	Calcite	24.3	5.5623	6	232.21	165.97	7.7345	1.9335	105.75	0.72	2.14	26.29	110.33	86.81	True	no
1600	Calcite	3.06	1.9739	4	271.94	155.21	2.7216	1.9012	118.3	0.65	1.25	67.52	98.79	34.94	True	no
1601	Aragonite	1.26	1.2666	3	355.43	153.79	1.4884	1.3809	3.6762	0.39	0.53	74.07	67.18	128.04	True	no
1602	Calcite	5.13	2.5557	5	126.40	157.35	3.6666	2.0582	22.833	0.42	1.16	112.53	137.18	77.35	True	no
1603	Calcite	5.13	2.5557	8	144.18	157.82	3.0893	1.4611	61.395	0.67	1.27	147.45	137.11	38.05	True	no
1604	Calcite	17.1	4.6661	9	172.66	162.47	5.1383	1.2126	56.485	0.92	2.03	139.55	119.44	80.82	True	no
1605	Calcite	1.35	1.3111	3	216.00	154.87	1.4257	1.1825	90	0.47	1.01	172.33	58.77	26.30	True	no
1606	Calcite	1.53	1.3957	3	266.88	155.12	1.6826	1.4533	99.886	0.53	0.87	152.83	92.68	38.76	True	no
1607	Aragonite	0.9	1.0705	2	299.70	154.70	1.2064	1.27	45	0.91	1.26	23.91	52.20	23.89	True	no
1608	Aragonite	1.17	1.2205	3	318.23	154.77	1.476	1.4624	19.794	0.18	0.60	33.81	96.17	110.67	True	no
1609	Aragonite	5.4	2.6221	7	334.52	157.87	3.187	1.4773	110	0.82	2.03	113.19	45.43	113.60	True	no
1610	Aragonite	1.17	1.2205	2	360.85	155.54	1.7377	2.027	61.442	0.36	0.91	63.96	65.78	131.13	True	no
1611	Aragonite	20.16	5.0664	10	410.04	158.53	4.7843	1.7835	16.463	1.09	2.26	176.74	73.91	77.12	True	edge
1612	Calcite	1.35	1.3111	3	81.80	156.93	1.978	2.2763	69.914	0.58	1.21	172.03	129.46	111.52	True	no
1613	Calcite	3.78	2.1938	7	138.14	159.02	3.0349	1.9138	107.68	0.77	1.42	161.27	122.33	4.23	True	no
1614	Aragonite	1.35	1.3111	3	341.53	157.40	2.377	3.2872	64.308	1.14	2.07	126.83	32.23	88.44	True	no
1615	Aragonite	1.17	1.2205	4	377.08	156.38	1.695	1.9286	95.046	0.37	0.72	148.05	47.30	94.87	True	no
1616	Aragonite	0.99	1.1227	2	2.82	156.55	1.3775	1.5054	48.972	0.05	0.09	174.52	78.99	71.17	True	no
1617	Aragonite	0.99	1.1227	2	6.27	156.18	1.2105	1.1624	140.31	0.28	0.52	55.53	33.32	158.07	True	no
1618	Aragonite	2.25	1.6926	2	17.40	157.12	2.1964	1.684	8.2508	0.83	1.36	150.89	39.45	5.03	True	no
1619	Aragonite	0.99	1.1227	1	25.00	156.18	1.3064	1.354	90	0.04	0.21	95.43	142.83	99.85	True	no
1620	Aragonite	1.53	1.3957	5	315.71	158.41	2.235	2.5643	87.889	0.35	0.77	79.30	81.71	151.26	True	no
1621	Aragonite	6.57	2.8923	6	389.90	160.08	3.4569	1.4286	104.8	0.51	1.00	126.37	60.52	107.10	True	no
1622	Aragonite	2.16	1.6584	5	398.58	159.08	1.9834	1.4305	86.987	0.55	0.99	76.76	73.80	114.62	True	no
1623	Calcite	2.43	1.759	4	117.15	159.81	2.5459	2.0949	124.97	0.42	0.60	23.11	86.94	38.19	True	no
1624	Calcite	11.25	3.7847	6	152.38	163.42	4.3542	1.3236	85.834	0.62	1.59	79.83	126.90	58.32	True	no
1625	Calcite	2.07	1.6235	4	278.04	158.48	1.7216	1.1246	29.889	0.59	0.93	73.09	119.31	103.69	True	no
1626	Aragonite	2.16	1.6584	3	312.50	159.25	1.8673	1.2679	80.213	0.61	1.34	169.76	31.76	62.94	True	no
1627	Aragonite	1.62	1.4362	3	355.78	157.50	1.5941	1.2319	90	0.23	0.40	139.94	42.04	79.71	True	no
1628	Calcite	3.6	2.1409	5	131.77	160.63	3.0654	2.05	43.916	0.53	1.10	110.50	47.80	116.29	True	no
1629	Aragonite	1.62	1.4362	6	320.39	159.00	1.579	1.2088	154.06	0.37	0.76	170.71	33.67	60.57	True	no
1630	Aragonite	1.89	1.5513	4	330.95	160.76	2.2914	2.1819	101.6	0.36	0.73	121.80	48.06	106.43	True	no
1631	Aragonite	1.17	1.2205	3	395.00	159.00	1.648	1.8232	104.87	0.29	0.51	115.84	66.28	113.18	True	no
1632	Aragonite	1.26	1.2666	2	410.57	158.43	1.8981	2.2457	174.39	0.53	0.99	58.17	86.20	109.95	True	no
1633	Aragonite	2.07	1.6235	3	4.52	160.17	2.0338	1.5694	35.118	0.30	0.45	154.05	68.87	134.44	True	no
1634	Aragonite	0.99	1.1227	1	25.18	158.73	1.4612	1.6939	177.28	0.71	0.98	84.65	52.54	37.52	True	no
1635	Calcite	11.61	3.8448	3	290.45	166.79	5.3078	1.9058	109.52	1.32	3.06	21.88	164.98	101.05	True	no
1636	Aragonite	0.99	1.1227	4	328.27	160.27	1.4543	1.6779	80.008	0.30	0.53	108.37	61.28	136.37	True	no
1637	Aragonite	0.9	1.0705	3	364.70	159.30	1.2064	1.27	135	0.27	0.87	147.95	120.68	46.76	True	no
1638	Aragonite	2.52	1.7912	5	373.18	160.75	2.0847	1.3545	123.53	0.66	0.99	91.40	73.13	118.77	True	no
1639	Aragonite	1.44	1.3541	4	380.63	159.56	1.7804	1.7289	146.67	0.48	1.05	16.69	97.72	132.63	True	no
1640	Aragonite	2.16	1.6584	2	13.79	161.83	1.8645	1.264	49.427	0.86	1.84	51.81	34.62	156.77	True	no
1641	Aragonite	0.99	1.1227	1	19.91	160.91	1.2434	1.2265	167.78	0.39	1.66	106.28	52.66	160.48	True	no
1642	Calcite	1.62	1.4362	3	237.78	160.89	1.6455	1.3128	165.96	0.36	0.90	53.06	48.68	3.28	True	no
1643	Aragonite	1.17	1.2205	2	256.62	160.54	1.4931	1.4965	50.735	0.35	0.38	11.27	160.16	144.63	True	no
1644	Aragonite	2.16	1.6584	3	266.21	163.83	2.7727	2.7953	69.115	0.68	1.05	76.13	135.86	18.94	True	no
1645	Aragonite	2.43	1.759	1	307.11	161.93	2.1772	1.532	100.28	0.53	0.83	17.11	120.94	115.76	True	no
1646	Aragonite	1.53	1.3957	6	324.53	161.35	1.8766	1.8077	86.084	0.58	1.21	35.13	121.65	109.36	True	no
1647	Aragonite	1.17	1.2205	3	357.62	160.85	1.3955	1.3072	139.65	0.49	0.85	142.19	60.94	90.96	True	no
1648	Calcite	14.94	4.3614	7	87.33	167.84	5.524	1.6042	44.48	0.94	1.79	93.94	133.70	100.31	True	no
1649	Calcite	1.62	1.4362	4	161.50	162.22	2.18	2.3041	140.53	0.43	0.79	6.93	112.81	9.56	True	no
1650	Aragonite	1.71	1.4755	4	317.95	162.37	1.6148	1.1976	103.28	0.45	0.94	20.40	107.80	118.38	True	no
1651	Aragonite	1.35	1.3111	5	367.60	161.93	1.5058	1.3191	99.462	0.33	0.41	128.80	53.31	94.70	True	no
1652	Aragonite	2.88	1.9149	6	379.81	163.97	2.3303	1.4809	112.38	0.37	1.00	111.78	81.12	110.62	True	no
1653	Aragonite	1.62	1.4362	4	384.78	163.39	1.7443	1.4751	102.81	0.46	1.09	66.94	89.07	123.46	True	no
1654	Aragonite	2.07	1.6235	4	409.57	162.57	2.0592	1.6089	62.336	1.27	1.84	109.76	70.69	98.33	True	no
1655	Calcite	5.67	2.6869	5	112.59	165.25	3.447	1.6459	35.967	0.37	0.79	70.98	27.63	28.46	True	no
1656	Calcite	18.36	4.8349	10	128.41	171.73	7.2684	2.2599	39.724	0.71	2.10	125.88	72.05	32.71	True	no
1657	Calcite	10.62	3.6772	4	200.82	165.31	5.2777	2.0599	158.97	0.66	1.64	2.37	57.71	31.69	True	no
1658	Calcite	2.7	1.8541	4	277.37	164.07	2.2242	1.439	84.101	0.71	1.70	46.92	77.82	112.63	True	no
1659	Calcite	4.5	2.3937	6	281.78	168.00	4.1374	2.9877	101.81	0.79	2.49	175.61	75.30	41.26	True	no
1660	Aragonite	2.79	1.8848	5	322.39	165.48	2.7264	2.0925	107.59	0.48	1.44	92.20	89.11	126.56	True	no
1661	Aragonite	1.98	1.5878	4	336.09	165.55	2.1446	1.8244	86.337	0.57	1.27	58.90	86.82	139.63	True	no
1662	Aragonite	1.35	1.3111	5	339.80	163.53	1.6594	1.6021	163.08	0.55	0.78	127.08	31.64	89.09	True	no
1663	Aragonite	2.52	1.7912	4	354.54	164.39	2.3585	1.7336	58.567	0.77	1.70	19.44	107.52	114.78	True	no
1664	Aragonite	15.48	4.4396	5	414.07	170.49	4.431	1.9922	96.03	1.37	3.05	108.46	105.09	107.51	True	edge
1665	Aragonite	1.26	1.2666	3	5.43	163.86	1.6048	1.6053	41.995	0.51	0.72	146.02	125.35	107.17	True	no
1666	Calcite	7.65	3.1209	8	118.88	168.13	4.7341	2.301	48.446	0.72	1.58	152.93	114.84	105.09	True	no
1667	Calcite	2.61	1.823	3	126.38	165.21	2.0073	1.2124	128.9	0.45	0.98	26.92	46.63	97.72	True	no
1668	Calcite	1.44	1.3541	5	145.81	164.19	1.5661	1.3377	72.746	0.42	1.01	173.74	139.90	4.64	True	no
1669	Calcite	3.33	2.0591	4	220.03	164.43	3.4182	2.7557	23.045	0.63	1.14	121.37	114.24	84.78	True	no
1670	Aragonite	0.99	1.1227	4	242.09	163.36	1.3364	1.4169	105.07	0.14	0.19	92.77	35.91	131.74	True	no
1671	Aragonite	1.17	1.2205	2	258.69	163.77	1.4015	1.3185	97.973	0.34	0.45	61.62	138.11	36.00	True	no
1672	Aragonite	1.62	1.4362	2	311.39	163.78	1.5533	1.1697	26.565	0.50	1.29	89.07	44.25	116.14	True	no
1673	Aragonite	1.35	1.3111	5	326.40	164.47	1.7362	1.7537	66.088	0.36	0.51	167.17	55.50	97.88	True	no
1674	Aragonite	1.53	1.3957	4	359.88	163.94	1.7274	1.5318	29.654	0.53	0.82	101.46	73.36	114.70	True	no
1675	Aragonite	1.08	1.1726	4	364.50	163.50	1.1726	1	90	0.36	0.84	34.51	88.83	115.93	True	no
1676	Aragonite	0.9	1.0705	2	400.90	163.60	1.1743	1.2035	122.44	0.48	1.04	78.47	80.17	118.16	True	no
1677	Aragonite	1.71	1.4755	3	9.58	166.84	2.6988	3.3452	110.27	0.64	1.11	87.26	141.75	2.58	True	no
1678	Calcite	6.66	2.912	6	104.99	170.49	4.9118	2.8451	92.158	0.51	1.32	178.39	104.61	53.07	True	no
1679	Calcite	1.98	1.5878	7	140.82	165.18	1.8797	1.4015	21.521	0.61	1.15	95.94	64.51	51.32	True	no
1680	Calcite	1.62	1.4362	2	157.50	166.83	2.6614	3.4341	70.725	0.65	1.57	21.31	65.32	34.04	True	no
1681	Calcite	2.61	1.823	6	211.28	165.48	2.1741	1.4223	43.588	0.53	1.05	136.93	102.66	40.34	True	no
1682	Calcite	7.47	3.084	4	222.89	169.36	3.4685	1.2649	53.094	0.78	2.34	141.74	58.87	88.66	True	no
1683	Calcite	3.69	2.1675	2	285.39	167.59	3.3328	2.3642	112.15	0.64	1.56	47.26	77.13	113.49	True	no
1684	Aragonite	3.51	2.114	5	348.08	167.10	2.2108	1.0936	153.58	0.48	1.95	37.85	103.71	126.00	True	no
1685	Aragonite	0.9	1.0705	4	369.70	166.00	1.719	2.5787	103.35	0.47	0.78	44.25	98.84	108.22	True	no
1686	Aragonite	1.35	1.3111	3	372.13	166.07	1.8611	2.0151	100.56	0.31	0.46	78.24	67.76	128.32	True	no
1687	Aragonite	1.71	1.4755	4	393.26	166.53	1.8492	1.5706	64.364	0.72	0.96	103.42	63.32	101.88	True	no
1688	Aragonite	1.53	1.3957	3	3.24	167.12	1.7932	1.6507	129.23	0.34	0.50	31.63	119.68	78.09	True	no
1689	Aragonite	2.97	1.9446	3	15.85	169.15	2.8795	2.1927	107.57	1.20	2.91	124.90	149.35	39.96	True	no
1690	Calcite	1.89	1.5513	4	160.52	167.10	2.2494	2.1026	48.39	0.62	1.01	132.60	41.73	17.04	True	no
1691	Calcite	5.4	2.6221	5	186.27	169.18	3.291	1.5753	37.758	1.02	2.02	50.17	99.34	36.37	True	no
1692	Calcite	14.31	4.2685	6	195.55	173.85	5.3336	1.5613	109.95	0.63	1.93	3.17	58.81	31.20	True	no
1693	Aragonite	0.99	1.1227	1	253.91	166.64	1.3364	1.4169	105.07	0.20	0.22	57.51	36.43	43.30	True	no
1694	Aragonite	1.26	1.2666	3	269.00	167.29	1.5464	1.4906	129.94	0.48	0.77	160.08	139.32	85.04	True	no
1695	Aragonite	1.08	1.1726	1	316.75	166.67	1.2563	1.1477	109.81	0.18	0.70	88.81	56.19	136.30	True	no
1696	Aragonite	2.07	1.6235	4	328.61	167.96	1.7415	1.1507	102.22	0.28	0.82	93.54	81.43	115.05	True	no
1697	Aragonite	0.99	1.1227	3	339.55	166.45	1.3459	1.437	45	0.48	0.88	139.05	134.81	18.10	True	no
1698	Aragonite	0.9	1.0705	5	367.00	166.10	1.2655	1.3975	140.19	0.14	0.68	169.66	43.09	65.93	True	no
1699	Aragonite	1.44	1.3541	5	375.00	167.00	1.8082	1.7833	73.764	0.43	0.72	141.09	56.57	71.30	True	no
1700	Aragonite	0.99	1.1227	2	397.18	166.45	1.2505	1.2405	127.69	0.13	0.66	104.89	64.51	102.85	True	no
1701	Aragonite	2.34	1.7261	5	405.85	167.54	2.2312	1.671	29.053	0.42	0.91	178.43	70.74	76.16	True	no
1702	Calcite	4.23	2.3207	6	214.94	170.96	3.0561	1.7341	111.78	0.76	1.77	91.84	31.89	24.56	True	no
1703	Aragonite	1.17	1.2205	2	243.92	167.69	1.5344	1.5804	79.357	0.20	0.26	173.52	33.52	111.81	True	no
1704	Calcite	4.23	2.3207	5	262.43	169.23	3.2682	1.9832	158.46	0.33	0.70	29.63	44.78	104.05	True	no
1705	Aragonite	1.62	1.4362	4	342.44	167.94	1.61	1.2566	56.024	0.38	0.47	36.47	109.46	124.61	True	no
1706	Aragonite	2.34	1.7261	4	357.27	168.65	2.1869	1.6052	67.359	0.39	0.66	155.41	44.84	79.81	True	no
1707	Aragonite	5.31	2.6002	7	383.81	170.39	3.4241	1.7342	39.293	0.59	1.22	34.42	69.56	143.15	True	no
1708	Aragonite	6.48	2.8724	4	2.39	171.17	2.5713	1.6026	134.41	0.73	2.20	102.73	125.34	44.56	True	edge
1709	Aragonite	2.25	1.6926	5	7.72	170.88	2.3272	1.8905	90.132	0.64	1.46	86.43	89.35	1.35	True	no
1710	Aragonite	1.44	1.3541	1	59.38	169.44	1.514	1.2502	113.74	0.06	0.48	4.62	31.64	139.58	True	no
1711	Aragonite	1.17	1.2205	1	63.00	169.54	1.6113	1.7428	118.3	0.56	1.28	119.80	22.23	20.65	True	no
1712	Calcite	3.42	2.0867	4	141.08	172.11	3.1551	2.2861	86.011	0.90	2.15	72.36	159.97	103.59	True	no
1713	Calcite	2.07	1.6235	4	144.61	170.04	2.3458	2.0879	107.68	0.75	1.49	29.43	55.31	98.28	True	no
1714	Calcite	1.08	1.1726	3	147.17	168.58	1.5559	1.7605	107.14	0.41	1.17	24.39	63.01	27.43	True	no
1715	Calcite	10.53	3.6616	5	162.74	175.79	5.4592	2.2229	82.502	1.10	2.32	132.17	162.59	61.92	True	no
1716	Calcite	1.44	1.3541	5	179.63	169.00	1.5329	1.2816	116	0.66	1.27	167.52	3.18	4.87	True	no
1717	Aragonite	1.62	1.4362	4	272.72	169.22	2.0803	2.0981	41.926	0.53	0.85	162.60	3.84	45.52	True	no
1718	Aragonite	1.98	1.5878	3	365.32	169.68	1.8931	1.4216	75.28	0.60	0.75	82.10	55.89	130.71	True	no
